operating_date,interval_index,interval_start,interval_end,duration_hours,load_kw,pv_actual_kw,electricity_price_yuan_per_kwh,load_energy_kwh,pv_actual_energy_kwh
2025-06-05,53,2025-06-05 08:40:00,2025-06-05 08:50:00,0.1666666667,6751.6597,4831.6465,1.1603,1125.276617,805.2744167
2025-06-05,54,2025-06-05 08:50:00,2025-06-05 09:00:00,0.1666666667,6531.07,4872.6375,1.1527,1088.511667,812.10625
2025-06-05,55,2025-06-05 09:00:00,2025-06-05 09:10:00,0.1666666667,6576.98,4908.2351,1.1495,1096.163333,818.0391833
2025-06-05,56,2025-06-05 09:10:00,2025-06-05 09:20:00,0.1666666667,6538.3404,5389.7361,1.0546,1089.7234,898.28935
2025-06-05,57,2025-06-05 09:20:00,2025-06-05 09:30:00,0.1666666667,6366.54,6083.625,0.9405,1061.09,1013.9375
2025-06-05,58,2025-06-05 09:30:00,2025-06-05 09:40:00,0.1666666667,6415.0073,6261.8049,0.9856,1069.167883,1043.63415
2025-06-05,59,2025-06-05 09:40:00,2025-06-05 09:50:00,0.1666666667,6521.0804,6249.9546,1.0272,1086.846733,1041.6591
2025-06-05,60,2025-06-05 09:50:00,2025-06-05 10:00:00,0.1666666667,6537.36,6332.55,0.9966,1089.56,1055.425
2025-06-05,61,2025-06-05 10:00:00,2025-06-05 10:10:00,0.1666666667,6482.3775,6493.6012,0.9803,1080.39625,1082.266867
2025-06-05,62,2025-06-05 10:10:00,2025-06-05 10:20:00,0.1666666667,6434.1312,6759.9416,0.9641,1072.3552,1126.656933
2025-06-05,63,2025-06-05 10:20:00,2025-06-05 10:30:00,0.1666666667,6399.65,7004.85,0.9582,1066.608333,1167.475
2025-06-05,64,2025-06-05 10:30:00,2025-06-05 10:40:00,0.1666666667,6345.1668,7025.8596,0.9724,1057.5278,1170.9766
2025-06-05,65,2025-06-05 10:40:00,2025-06-05 10:50:00,0.1666666667,6401.2611,6981.2993,0.8204,1066.87685,1163.549883
2025-06-05,66,2025-06-05 10:50:00,2025-06-05 11:00:00,0.1666666667,6530.92,6961.7625,0.593,1088.486667,1160.29375
2025-06-05,67,2025-06-05 11:00:00,2025-06-05 11:10:00,0.1666666667,6545.0752,6920.3534,0.5853,1090.845867,1153.392233
2025-06-05,68,2025-06-05 11:10:00,2025-06-05 11:20:00,0.1666666667,6486.5717,6901.299,0.615,1081.095283,1150.2165
2025-06-05,69,2025-06-05 11:20:00,2025-06-05 11:30:00,0.1666666667,6497.65,7018.125,0.5797,1082.941667,1169.6875
2025-06-05,70,2025-06-05 11:30:00,2025-06-05 11:40:00,0.1666666667,6645.6667,7293.9266,0.5631,1107.611117,1215.654433
2025-06-05,71,2025-06-05 11:40:00,2025-06-05 11:50:00,0.1666666667,6561.2059,7241.6018,0.5797,1093.534317,1206.933633
2025-06-05,72,2025-06-05 11:50:00,2025-06-05 12:00:00,0.1666666667,6202.48,6941.55,0.5813,1033.746667,1156.925
2025-06-05,73,2025-06-05 12:00:00,2025-06-05 12:10:00,0.1666666667,5924.7445,6945.9398,0.5189,987.4574167,1157.656633
2025-06-05,74,2025-06-05 12:10:00,2025-06-05 12:20:00,0.1666666667,5913.5312,6930.3403,0.5055,985.5885333,1155.056717
2025-06-05,75,2025-06-05 12:20:00,2025-06-05 12:30:00,0.1666666667,6104.76,6764.25,0.5369,1017.46,1127.375
2025-06-05,76,2025-06-05 12:30:00,2025-06-05 12:40:00,0.1666666667,6264.8756,6686.5106,0.5281,1044.145933,1114.418433
2025-06-05,77,2025-06-05 12:40:00,2025-06-05 12:50:00,0.1666666667,6302.0011,6731.699,0.6918,1050.333517,1121.949833
2025-06-05,78,2025-06-05 12:50:00,2025-06-05 13:00:00,0.1666666667,6391.16,6907.125,0.945,1065.193333,1151.1875
2025-06-05,79,2025-06-05 13:00:00,2025-06-05 13:10:00,0.1666666667,6729.0144,7164.2119,0.9614,1121.5024,1194.035317
2025-06-05,80,2025-06-05 13:10:00,2025-06-05 13:20:00,0.1666666667,6718.1714,7134.6887,0.9186,1119.695233,1189.114783
2025-06-05,81,2025-06-05 13:20:00,2025-06-05 13:30:00,0.1666666667,6388.72,6769.1625,0.9382,1064.786667,1128.19375
2025-06-05,82,2025-06-05 13:30:00,2025-06-05 13:40:00,0.1666666667,6390.1656,6392.0711,0.9672,1065.0276,1065.345183
2025-06-05,83,2025-06-05 13:40:00,2025-06-05 13:50:00,0.1666666667,6545.1694,6216.2117,0.9995,1090.861567,1036.035283
2025-06-05,84,2025-06-05 13:50:00,2025-06-05 14:00:00,0.1666666667,6677.82,6183.075,1.0271,1112.97,1030.5125
2025-06-05,85,2025-06-05 14:00:00,2025-06-05 14:10:00,0.1666666667,6809.3025,6054.3412,1.0371,1134.88375,1009.056867
2025-06-05,86,2025-06-05 14:10:00,2025-06-05 14:20:00,0.1666666667,6878.4977,5827.3729,1.0577,1146.416283,971.2288167
2025-06-05,87,2025-06-05 14:20:00,2025-06-05 14:30:00,0.1666666667,6762.33,5535.5625,1.1086,1127.055,922.59375
2025-06-05,88,2025-06-05 14:30:00,2025-06-05 14:40:00,0.1666666667,6428.1199,5197.881,1.1532,1071.353317,866.3135
2025-06-05,89,2025-06-05 14:40:00,2025-06-05 14:50:00,0.1666666667,6337.9858,4874.1278,1.0211,1056.330967,812.3546333
2025-06-05,90,2025-06-05 14:50:00,2025-06-05 15:00:00,0.1666666667,6560.37,4553.775,0.8218,1093.395,758.9625
2025-06-05,91,2025-06-05 15:00:00,2025-06-05 15:10:00,0.1666666667,6700.2534,4198.212,0.847,1116.7089,699.702
2025-06-05,92,2025-06-05 15:10:00,2025-06-05 15:20:00,0.1666666667,6597.508,3970.6579,0.8777,1099.584667,661.7763167
2025-06-05,93,2025-06-05 15:20:00,2025-06-05 15:30:00,0.1666666667,6555.02,3878.6625,0.8426,1092.503333,646.44375
2025-06-05,94,2025-06-05 15:30:00,2025-06-05 15:40:00,0.1666666667,6978.8523,3774.9959,0.8896,1163.14205,629.1659833
2025-06-05,95,2025-06-05 15:40:00,2025-06-05 15:50:00,0.1666666667,7128.7491,3716.1407,0.9318,1188.12485,619.3567833
2025-06-05,96,2025-06-05 15:50:00,2025-06-05 16:00:00,0.1666666667,6778.4,3692.925,0.9139,1129.733333,615.4875
2025-06-05,97,2025-06-05 16:00:00,2025-06-05 16:10:00,0.1666666667,6465.2341,3587.855,0.8815,1077.539017,597.9758333
2025-06-05,98,2025-06-05 16:10:00,2025-06-05 16:20:00,0.1666666667,6542.5344,3335.281,0.9094,1090.4224,555.8801667
2025-06-05,99,2025-06-05 16:20:00,2025-06-05 16:30:00,0.1666666667,6865.46,3104.5125,0.9757,1144.243333,517.41875
2025-06-05,100,2025-06-05 16:30:00,2025-06-05 16:40:00,0.1666666667,6981.5249,3119.2436,0.9909,1163.587483,519.8739333
2025-06-05,101,2025-06-05 16:40:00,2025-06-05 16:50:00,0.1666666667,6976.5259,2962.3934,1.0035,1162.754317,493.7322333
2025-06-05,102,2025-06-05 16:50:00,2025-06-05 17:00:00,0.1666666667,6982.29,2610.6,1.0297,1163.715,435.1
2025-06-05,103,2025-06-05 17:00:00,2025-06-05 17:10:00,0.1666666667,6998.3716,2445.9665,1.0342,1166.395267,407.6610833
2025-06-05,104,2025-06-05 17:10:00,2025-06-05 17:20:00,0.1666666667,6886.4821,2257.8086,1.0428,1147.747017,376.3014333
2025-06-05,105,2025-06-05 17:20:00,2025-06-05 17:30:00,0.1666666667,6875.37,1924.65,1.0653,1145.895,320.775
2025-06-05,106,2025-06-05 17:30:00,2025-06-05 17:40:00,0.1666666667,7187.6205,1571.0193,1.0921,1197.93675,261.83655
2025-06-05,107,2025-06-05 17:40:00,2025-06-05 17:50:00,0.1666666667,6510.3098,1324.3454,1.1628,1085.051633,220.7242333
2025-06-05,108,2025-06-05 17:50:00,2025-06-05 18:00:00,0.1666666667,5213.24,1149.7875,1.2604,868.8733333,191.63125
2025-06-05,109,2025-06-05 18:00:00,2025-06-05 18:10:00,0.1666666667,5082.8341,903.5279,1.3188,847.1390167,150.5879833
2025-06-05,110,2025-06-05 18:10:00,2025-06-05 18:20:00,0.1666666667,5324.0561,644.6814,1.3526,887.3426833,107.4469
2025-06-05,111,2025-06-05 18:20:00,2025-06-05 18:30:00,0.1666666667,5294.4,429.4875,1.3529,882.4,71.58125
2025-06-05,112,2025-06-05 18:30:00,2025-06-05 18:40:00,0.1666666667,5190.7625,254.698,1.3035,865.1270833,42.44966667
2025-06-05,113,2025-06-05 18:40:00,2025-06-05 18:50:00,0.1666666667,5271.8519,102.6712,1.326,878.6419833,17.11186667
2025-06-05,114,2025-06-05 18:50:00,2025-06-05 19:00:00,0.1666666667,5502.79,0,1.4022,917.1316667,0
2025-06-05,115,2025-06-05 19:00:00,2025-06-05 19:10:00,0.1666666667,5590.6968,0,1.3945,931.7828,0
2025-06-05,116,2025-06-05 19:10:00,2025-06-05 19:20:00,0.1666666667,5421.1041,3.6165,1.382,903.51735,0.60275
2025-06-05,117,2025-06-05 19:20:00,2025-06-05 19:30:00,0.1666666667,5162.58,0,1.3946,860.43,0
2025-06-05,118,2025-06-05 19:30:00,2025-06-05 19:40:00,0.1666666667,5120.209,0,1.3746,853.3681667,0
2025-06-05,119,2025-06-05 19:40:00,2025-06-05 19:50:00,0.1666666667,5209.6939,0.2597,1.3375,868.2823167,0.04328333333
2025-06-05,120,2025-06-05 19:50:00,2025-06-05 20:00:00,0.1666666667,5362.8,0,1.326,893.8,0
2025-06-05,121,2025-06-05 20:00:00,2025-06-05 20:10:00,0.1666666667,5558.8643,0,1.3658,926.4773833,0
2025-06-05,122,2025-06-05 20:10:00,2025-06-05 20:20:00,0.1666666667,5522.0149,0.0186,1.3879,920.3358167,0.0031
2025-06-05,123,2025-06-05 20:20:00,2025-06-05 20:30:00,0.1666666667,5331.48,0,1.384,888.58,0
2025-06-05,124,2025-06-05 20:30:00,2025-06-05 20:40:00,0.1666666667,5346.6278,0,1.3838,891.1046333,0
2025-06-05,125,2025-06-05 20:40:00,2025-06-05 20:50:00,0.1666666667,5374.2603,0.0013,1.2413,895.71005,0.0002166666667
2025-06-05,126,2025-06-05 20:50:00,2025-06-05 21:00:00,0.1666666667,5250.9,0,1.0354,875.15,0
2025-06-05,127,2025-06-05 21:00:00,2025-06-05 21:10:00,0.1666666667,5045.3209,0,1.017,840.8868167,0
2025-06-05,128,2025-06-05 21:10:00,2025-06-05 21:20:00,0.1666666667,5050.3492,0,1.0498,841.7248667,0
2025-06-05,129,2025-06-05 21:20:00,2025-06-05 21:30:00,0.1666666667,5270.78,0,1.0557,878.4633333,0
2025-06-05,130,2025-06-05 21:30:00,2025-06-05 21:40:00,0.1666666667,5354.8807,0,1.0559,892.4801167,0
2025-06-05,131,2025-06-05 21:40:00,2025-06-05 21:50:00,0.1666666667,4923.6876,0,0.8546,820.6146,0
2025-06-05,132,2025-06-05 21:50:00,2025-06-05 22:00:00,0.1666666667,4284.23,0,0.5584,714.0383333,0
2025-06-05,133,2025-06-05 22:00:00,2025-06-05 22:10:00,0.1666666667,4150.6002,0,0.5014,691.7667,0
2025-06-05,134,2025-06-05 22:10:00,2025-06-05 22:20:00,0.1666666667,4133.2145,0,0.4992,688.8690833,0
2025-06-05,135,2025-06-05 22:20:00,2025-06-05 22:30:00,0.1666666667,4110.29,0,0.4609,685.0483333,0
2025-06-05,136,2025-06-05 22:30:00,2025-06-05 22:40:00,0.1666666667,4328.6816,0,0.4788,721.4469333,0
2025-06-05,137,2025-06-05 22:40:00,2025-06-05 22:50:00,0.1666666667,4331.82,0,0.4807,721.97,0
2025-06-05,138,2025-06-05 22:50:00,2025-06-05 23:00:00,0.1666666667,4099.84,0,0.4693,683.3066667,0
2025-06-05,139,2025-06-05 23:00:00,2025-06-05 23:10:00,0.1666666667,4076.9493,0,0.5187,679.49155,0
2025-06-05,140,2025-06-05 23:10:00,2025-06-05 23:20:00,0.1666666667,4102.9373,0,0.5203,683.8228833,0
2025-06-05,141,2025-06-05 23:20:00,2025-06-05 23:30:00,0.1666666667,4172.77,0,0.4856,695.4616667,0
2025-06-05,142,2025-06-05 23:30:00,2025-06-05 23:40:00,0.1666666667,4387.2359,0,0.5285,731.2059833,0
2025-06-05,143,2025-06-05 23:40:00,2025-06-05 23:50:00,0.1666666667,4061.9331,0,0.51,676.98885,0
2025-06-05,144,2025-06-05 23:50:00,2025-06-06 00:00:00,0.1666666667,3310.03,0,0.4212,551.6716667,0
2025-06-06,1,2025-06-06 00:00:00,2025-06-06 00:10:00,0.1666666667,3019.7242,0,0.4055,503.2873667,0
2025-06-06,2,2025-06-06 00:10:00,2025-06-06 00:20:00,0.1666666667,3181.9656,0,0.4373,530.3276,0
2025-06-06,3,2025-06-06 00:20:00,2025-06-06 00:30:00,0.1666666667,3367.49,0,0.4385,561.2483333,0
2025-06-06,4,2025-06-06 00:30:00,2025-06-06 00:40:00,0.1666666667,3188.1596,0,0.3738,531.3599333,0
2025-06-06,5,2025-06-06 00:40:00,2025-06-06 00:50:00,0.1666666667,3133.1647,0,0.3985,522.1941167,0
2025-06-06,6,2025-06-06 00:50:00,2025-06-06 01:00:00,0.1666666667,3300.05,0,0.4699,550.0083333,0
2025-06-06,7,2025-06-06 01:00:00,2025-06-06 01:10:00,0.1666666667,3279.2818,0,0.3932,546.5469667,0
2025-06-06,8,2025-06-06 01:10:00,2025-06-06 01:20:00,0.1666666667,3087.0344,0,0.3383,514.5057333,0
2025-06-06,9,2025-06-06 01:20:00,2025-06-06 01:30:00,0.1666666667,2897.81,0,0.3735,482.9683333,0
2025-06-06,10,2025-06-06 01:30:00,2025-06-06 01:40:00,0.1666666667,2893.3599,0,0.3943,482.22665,0
2025-06-06,11,2025-06-06 01:40:00,2025-06-06 01:50:00,0.1666666667,3094.2612,0,0.388,515.7102,0
2025-06-06,12,2025-06-06 01:50:00,2025-06-06 02:00:00,0.1666666667,3263.81,0,0.3835,543.9683333,0
2025-06-06,13,2025-06-06 02:00:00,2025-06-06 02:10:00,0.1666666667,3085.8735,0,0.405,514.31225,0
2025-06-06,14,2025-06-06 02:10:00,2025-06-06 02:20:00,0.1666666667,2786.7929,0,0.3955,464.4654833,0
2025-06-06,15,2025-06-06 02:20:00,2025-06-06 02:30:00,0.1666666667,2599.49,0,0.3414,433.2483333,0
2025-06-06,16,2025-06-06 02:30:00,2025-06-06 02:40:00,0.1666666667,2609.6948,0,0.298,434.9491333,0
2025-06-06,17,2025-06-06 02:40:00,2025-06-06 02:50:00,0.1666666667,2829.9499,0,0.3378,471.6583167,0
2025-06-06,18,2025-06-06 02:50:00,2025-06-06 03:00:00,0.1666666667,3026.47,0,0.4107,504.4116667,0
2025-06-06,19,2025-06-06 03:00:00,2025-06-06 03:10:00,0.1666666667,2896.3751,0.0011,0.3936,482.7291833,0.0001833333333
2025-06-06,20,2025-06-06 03:10:00,2025-06-06 03:20:00,0.1666666667,2763.864,0,0.3719,460.644,0
2025-06-06,21,2025-06-06 03:20:00,2025-06-06 03:30:00,0.1666666667,2783.94,0,0.3784,463.99,0
2025-06-06,22,2025-06-06 03:30:00,2025-06-06 03:40:00,0.1666666667,2801.0502,0.0158,0.3642,466.8417,0.002633333333
2025-06-06,23,2025-06-06 03:40:00,2025-06-06 03:50:00,0.1666666667,2738.1035,0,0.3723,456.3505833,0
2025-06-06,24,2025-06-06 03:50:00,2025-06-06 04:00:00,0.1666666667,2694.54,0,0.3932,449.09,0
2025-06-06,25,2025-06-06 04:00:00,2025-06-06 04:10:00,0.1666666667,2808.8343,0.2202,0.369,468.13905,0.0367
2025-06-06,26,2025-06-06 04:10:00,2025-06-06 04:20:00,0.1666666667,2781.3779,0,0.3481,463.5629833,0
2025-06-06,27,2025-06-06 04:20:00,2025-06-06 04:30:00,0.1666666667,2633.62,0,0.3433,438.9366667,0
2025-06-06,28,2025-06-06 04:30:00,2025-06-06 04:40:00,0.1666666667,2697.48,3.0673,0.3251,449.58,0.5112166667
2025-06-06,29,2025-06-06 04:40:00,2025-06-06 04:50:00,0.1666666667,2821.6393,0,0.3454,470.2732167,0
2025-06-06,30,2025-06-06 04:50:00,2025-06-06 05:00:00,0.1666666667,2818.66,0,0.3798,469.7766667,0
2025-06-06,31,2025-06-06 05:00:00,2025-06-06 05:10:00,0.1666666667,2678.2136,88.2887,0.3482,446.3689333,14.71478333
2025-06-06,32,2025-06-06 05:10:00,2025-06-06 05:20:00,0.1666666667,2720.7473,224.6694,0.333,453.4578833,37.4449
2025-06-06,33,2025-06-06 05:20:00,2025-06-06 05:30:00,0.1666666667,2895.76,369.3375,0.3302,482.6266667,61.55625
2025-06-06,34,2025-06-06 05:30:00,2025-06-06 05:40:00,0.1666666667,2836.9468,511.1262,0.2852,472.8244667,85.1877
2025-06-06,35,2025-06-06 05:40:00,2025-06-06 05:50:00,0.1666666667,2716.0937,683.6368,0.4321,452.6822833,113.9394667
2025-06-06,36,2025-06-06 05:50:00,2025-06-06 06:00:00,0.1666666667,2632.22,875.2125,0.6897,438.7033333,145.86875
2025-06-06,37,2025-06-06 06:00:00,2025-06-06 06:10:00,0.1666666667,2528.2596,1043.1189,0.7127,421.3766,173.85315
2025-06-06,38,2025-06-06 06:10:00,2025-06-06 06:20:00,0.1666666667,2559.7742,1242.4038,0.6452,426.6290333,207.0673
2025-06-06,39,2025-06-06 06:20:00,2025-06-06 06:30:00,0.1666666667,2662.85,1485.7125,0.6209,443.8083333,247.61875
2025-06-06,40,2025-06-06 06:30:00,2025-06-06 06:40:00,0.1666666667,2648.3909,1734.1527,0.6295,441.3984833,289.02545
2025-06-06,41,2025-06-06 06:40:00,2025-06-06 06:50:00,0.1666666667,2897.8542,2009.7725,0.6361,482.9757,334.9620833
2025-06-06,42,2025-06-06 06:50:00,2025-06-06 07:00:00,0.1666666667,3288.32,2287.4625,0.6277,548.0533333,381.24375
2025-06-06,43,2025-06-06 07:00:00,2025-06-06 07:10:00,0.1666666667,3288.882,2527.6745,0.617,548.147,421.2790833
2025-06-06,44,2025-06-06 07:10:00,2025-06-06 07:20:00,0.1666666667,3311.3143,2871.2019,0.6106,551.8857167,478.53365
2025-06-06,45,2025-06-06 07:20:00,2025-06-06 07:30:00,0.1666666667,3429.54,3176.1,0.5987,571.59,529.35
2025-06-06,46,2025-06-06 07:30:00,2025-06-06 07:40:00,0.1666666667,3296.9907,3170.6978,0.5857,549.49845,528.4496333
2025-06-06,47,2025-06-06 07:40:00,2025-06-06 07:50:00,0.1666666667,3191.2865,3349.0859,0.6831,531.8810833,558.1809833
2025-06-06,48,2025-06-06 07:50:00,2025-06-06 08:00:00,0.1666666667,3176.98,3731.55,0.8391,529.4966667,621.925
2025-06-06,49,2025-06-06 08:00:00,2025-06-06 08:10:00,0.1666666667,3050.8157,3869.344,0.871,508.4692833,644.8906667
2025-06-06,50,2025-06-06 08:10:00,2025-06-06 08:20:00,0.1666666667,3027.3881,4091.6333,0.8311,504.5646833,681.9388833
2025-06-06,51,2025-06-06 08:20:00,2025-06-06 08:30:00,0.1666666667,3136.45,4442.9625,0.8066,522.7416667,740.49375
2025-06-06,52,2025-06-06 08:30:00,2025-06-06 08:40:00,0.1666666667,3214.5479,4612.944,0.8321,535.7579833,768.824
2025-06-06,53,2025-06-06 08:40:00,2025-06-06 08:50:00,0.1666666667,3481.057,4804.0618,0.8413,580.1761667,800.6769667
2025-06-06,54,2025-06-06 08:50:00,2025-06-06 09:00:00,0.1666666667,3843.3,5052.1875,0.813,640.55,842.03125
2025-06-06,55,2025-06-06 09:00:00,2025-06-06 09:10:00,0.1666666667,3930.9445,5182.5035,0.7928,655.1574167,863.7505833
2025-06-06,56,2025-06-06 09:10:00,2025-06-06 09:20:00,0.1666666667,3898.5386,5367.8669,0.8093,649.7564333,894.6444833
2025-06-06,57,2025-06-06 09:20:00,2025-06-06 09:30:00,0.1666666667,3844.41,5637.6,0.8106,640.735,939.6
2025-06-06,58,2025-06-06 09:30:00,2025-06-06 09:40:00,0.1666666667,3717.7765,5809.0459,0.7249,619.6294167,968.1743167
2025-06-06,59,2025-06-06 09:40:00,2025-06-06 09:50:00,0.1666666667,3635.2853,5794.983,0.6916,605.8808833,965.8305
2025-06-06,60,2025-06-06 09:50:00,2025-06-06 10:00:00,0.1666666667,3667.49,5724.4875,0.7148,611.2483333,954.08125
2025-06-06,61,2025-06-06 10:00:00,2025-06-06 10:10:00,0.1666666667,3778.3241,5830.0924,0.6738,629.7206833,971.6820667
2025-06-06,62,2025-06-06 10:10:00,2025-06-06 10:20:00,0.1666666667,3866.719,6000.1071,0.7,644.4531667,1000.01785
2025-06-06,63,2025-06-06 10:20:00,2025-06-06 10:30:00,0.1666666667,3844.47,6067.3125,0.7874,640.745,1011.21875
2025-06-06,64,2025-06-06 10:30:00,2025-06-06 10:40:00,0.1666666667,3691.8221,5992.199,0.7612,615.3036833,998.6998333
2025-06-06,65,2025-06-06 10:40:00,2025-06-06 10:50:00,0.1666666667,3549.2939,6097.478,0.5848,591.5489833,1016.246333
2025-06-06,66,2025-06-06 10:50:00,2025-06-06 11:00:00,0.1666666667,3573.84,6382.8375,0.3919,595.64,1063.80625
2025-06-06,67,2025-06-06 11:00:00,2025-06-06 11:10:00,0.1666666667,3781.3475,6546.0553,0.3593,630.2245833,1091.009217
2025-06-06,68,2025-06-06 11:10:00,2025-06-06 11:20:00,0.1666666667,3742.3203,6715.9068,0.3149,623.72005,1119.3178
2025-06-06,69,2025-06-06 11:20:00,2025-06-06 11:30:00,0.1666666667,3498.37,6809.5125,0.2445,583.0616667,1134.91875
2025-06-06,70,2025-06-06 11:30:00,2025-06-06 11:40:00,0.1666666667,3522.2577,6571.9303,0.3048,587.04295,1095.321717
2025-06-06,71,2025-06-06 11:40:00,2025-06-06 11:50:00,0.1666666667,3686.366,6344.4988,0.3564,614.3943333,1057.416467
2025-06-06,72,2025-06-06 11:50:00,2025-06-06 12:00:00,0.1666666667,3793.27,6365.25,0.3443,632.2116667,1060.875
2025-06-06,73,2025-06-06 12:00:00,2025-06-06 12:10:00,0.1666666667,3765.3634,6530.3785,0.3536,627.5605667,1088.396417
2025-06-06,74,2025-06-06 12:10:00,2025-06-06 12:20:00,0.1666666667,3664.145,6416.3823,0.3826,610.6908333,1069.39705
2025-06-06,75,2025-06-06 12:20:00,2025-06-06 12:30:00,0.1666666667,3734.41,6066.4875,0.4029,622.4016667,1011.08125
2025-06-06,76,2025-06-06 12:30:00,2025-06-06 12:40:00,0.1666666667,4146.6211,5936.1183,0.414,691.1035167,989.35305
2025-06-06,77,2025-06-06 12:40:00,2025-06-06 12:50:00,0.1666666667,4213.1908,5956.4836,0.5297,702.1984667,992.7472667
2025-06-06,78,2025-06-06 12:50:00,2025-06-06 13:00:00,0.1666666667,3876.01,5975.25,0.7023,646.0016667,995.875
2025-06-06,79,2025-06-06 13:00:00,2025-06-06 13:10:00,0.1666666667,3780.1209,5937.4309,0.7587,630.02015,989.5718167
2025-06-06,80,2025-06-06 13:10:00,2025-06-06 13:20:00,0.1666666667,3991.5012,5950.7479,0.781,665.2502,991.7913167
2025-06-06,81,2025-06-06 13:20:00,2025-06-06 13:30:00,0.1666666667,4214.2,5873.475,0.8228,702.3666667,978.9125
2025-06-06,82,2025-06-06 13:30:00,2025-06-06 13:40:00,0.1666666667,4091.4841,5439.6683,0.8504,681.9140167,906.6113833
2025-06-06,83,2025-06-06 13:40:00,2025-06-06 13:50:00,0.1666666667,3851.5233,5030.2996,0.8611,641.92055,838.3832667
2025-06-06,84,2025-06-06 13:50:00,2025-06-06 14:00:00,0.1666666667,3792.59,4864.5375,0.8529,632.0983333,810.75625
2025-06-06,85,2025-06-06 14:00:00,2025-06-06 14:10:00,0.1666666667,4011.5098,4831.7769,0.8309,668.5849667,805.29615
2025-06-06,86,2025-06-06 14:10:00,2025-06-06 14:20:00,0.1666666667,4128.2511,4810.691,0.8528,688.04185,801.7818333
2025-06-06,87,2025-06-06 14:20:00,2025-06-06 14:30:00,0.1666666667,3992.47,4715.4,0.9095,665.4116667,785.9
2025-06-06,88,2025-06-06 14:30:00,2025-06-06 14:40:00,0.1666666667,3821.8277,4554.0642,0.9028,636.9712833,759.0107
2025-06-06,89,2025-06-06 14:40:00,2025-06-06 14:50:00,0.1666666667,3897.7714,4554.5659,0.7105,649.6285667,759.0943167
2025-06-06,90,2025-06-06 14:50:00,2025-06-06 15:00:00,0.1666666667,4148.2,4583.2875,0.4937,691.3666667,763.88125
2025-06-06,91,2025-06-06 15:00:00,2025-06-06 15:10:00,0.1666666667,4225.0734,4268.969,0.5611,704.1789,711.4948333
2025-06-06,92,2025-06-06 15:10:00,2025-06-06 15:20:00,0.1666666667,4142.1119,3934.5395,0.6681,690.3519833,655.7565833
2025-06-06,93,2025-06-06 15:20:00,2025-06-06 15:30:00,0.1666666667,4071.93,3638.7,0.6855,678.655,606.45
2025-06-06,94,2025-06-06 15:30:00,2025-06-06 15:40:00,0.1666666667,4155.5988,3161.6989,0.7052,692.5998,526.9498167
2025-06-06,95,2025-06-06 15:40:00,2025-06-06 15:50:00,0.1666666667,4164.3031,2913.3753,0.6842,694.0505167,485.56255
2025-06-06,96,2025-06-06 15:50:00,2025-06-06 16:00:00,0.1666666667,4095.31,2874.525,0.6504,682.5516667,479.0875
2025-06-06,97,2025-06-06 16:00:00,2025-06-06 16:10:00,0.1666666667,4157.39,2617.7645,0.6922,692.8983333,436.2940833
2025-06-06,98,2025-06-06 16:10:00,2025-06-06 16:20:00,0.1666666667,4145.7017,2430.7955,0.715,690.9502833,405.1325833
2025-06-06,99,2025-06-06 16:20:00,2025-06-06 16:30:00,0.1666666667,4144.79,2390.625,0.7229,690.7983333,398.4375
2025-06-06,100,2025-06-06 16:30:00,2025-06-06 16:40:00,0.1666666667,4411.7038,2266.7958,0.8003,735.2839667,377.7993
2025-06-06,101,2025-06-06 16:40:00,2025-06-06 16:50:00,0.1666666667,4340.7045,2174.981,0.7821,723.45075,362.4968333
2025-06-06,102,2025-06-06 16:50:00,2025-06-06 17:00:00,0.1666666667,3842.83,2142.75,0.6821,640.4716667,357.125
2025-06-06,103,2025-06-06 17:00:00,2025-06-06 17:10:00,0.1666666667,3487.4338,2042.1295,0.6901,581.2389667,340.3549167
2025-06-06,104,2025-06-06 17:10:00,2025-06-06 17:20:00,0.1666666667,3514.8572,1841.6072,0.7321,585.8095333,306.9345333
2025-06-06,105,2025-06-06 17:20:00,2025-06-06 17:30:00,0.1666666667,3734.74,1596.7125,0.7371,622.4566667,266.11875
2025-06-06,106,2025-06-06 17:30:00,2025-06-06 17:40:00,0.1666666667,3749.5085,1390.5465,0.7426,624.9180833,231.75775
2025-06-06,107,2025-06-06 17:40:00,2025-06-06 17:50:00,0.1666666667,3688.1466,1175.9621,0.9192,614.6911,195.9936833
2025-06-06,108,2025-06-06 17:50:00,2025-06-06 18:00:00,0.1666666667,3678.7,947.7,1.1639,613.1166667,157.95
2025-06-06,109,2025-06-06 18:00:00,2025-06-06 18:10:00,0.1666666667,3704.4339,754.4295,1.184,617.40565,125.73825
2025-06-06,110,2025-06-06 18:10:00,2025-06-06 18:20:00,0.1666666667,3717.355,562.5469,1.1453,619.5591667,93.75781667
2025-06-06,111,2025-06-06 18:20:00,2025-06-06 18:30:00,0.1666666667,3722.19,373.725,1.1736,620.365,62.2875
2025-06-06,112,2025-06-06 18:30:00,2025-06-06 18:40:00,0.1666666667,3753.3115,228.2675,1.2286,625.5519167,38.04458333
2025-06-06,113,2025-06-06 18:40:00,2025-06-06 18:50:00,0.1666666667,3733.2315,97.2331,1.2396,622.20525,16.20551667
2025-06-06,114,2025-06-06 18:50:00,2025-06-06 19:00:00,0.1666666667,3685.59,0,1.2136,614.265,0
