issue_date,issue_time,issue_timestamp,target_timestamp,lead_minutes,pv_forecast_kw,anchor_pv_actual_kw
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 22:30:00,990,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 22:40:00,1000,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 22:50:00,1010,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 23:00:00,1020,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 23:10:00,1030,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 23:20:00,1040,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 23:30:00,1050,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 23:40:00,1060,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-11 23:50:00,1070,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 00:00:00,1080,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 00:10:00,1090,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 00:20:00,1100,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 00:30:00,1110,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 00:40:00,1120,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 00:50:00,1130,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 01:00:00,1140,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 01:10:00,1150,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 01:20:00,1160,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 01:30:00,1170,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 01:40:00,1180,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 01:50:00,1190,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 02:00:00,1200,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 02:10:00,1210,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 02:20:00,1220,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 02:30:00,1230,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 02:40:00,1240,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 02:50:00,1250,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 03:00:00,1260,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 03:10:00,1270,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 03:20:00,1280,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 03:30:00,1290,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 03:40:00,1300,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 03:50:00,1310,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 04:00:00,1320,0,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 04:10:00,1330,0.0835,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 04:20:00,1340,0.167,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 04:30:00,1350,0.2505,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 04:40:00,1360,0.334,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 04:50:00,1370,0.4175,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 05:00:00,1380,0.501,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 05:10:00,1390,143.2513833,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 05:20:00,1400,286.0017667,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 05:30:00,1410,428.75215,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 05:40:00,1420,571.5025333,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 05:50:00,1430,714.2529167,983.3625
2025-06-11,06:00,2025-06-11 06:00:00,2025-06-12 06:00:00,1440,857.0033,983.3625
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 12:10:00,10,6962.964967,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 12:20:00,20,6700.542433,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 12:30:00,30,6438.1199,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 12:40:00,40,6175.697367,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 12:50:00,50,5913.274833,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 13:00:00,60,5650.8523,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 13:10:00,70,5509.990417,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 13:20:00,80,5369.128533,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 13:30:00,90,5228.26665,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 13:40:00,100,5087.404767,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 13:50:00,110,4946.542883,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 14:00:00,120,4805.681,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 14:10:00,130,4789.901167,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 14:20:00,140,4774.121333,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 14:30:00,150,4758.3415,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 14:40:00,160,4742.561667,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 14:50:00,170,4726.781833,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 15:00:00,180,4711.002,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 15:10:00,190,4510.33155,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 15:20:00,200,4309.6611,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 15:30:00,210,4108.99065,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 15:40:00,220,3908.3202,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 15:50:00,230,3707.64975,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 16:00:00,240,3506.9793,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 16:10:00,250,3278.974483,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 16:20:00,260,3050.969667,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 16:30:00,270,2822.96485,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 16:40:00,280,2594.960033,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 16:50:00,290,2366.955217,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 17:00:00,300,2138.9504,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 17:10:00,310,1947.22475,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 17:20:00,320,1755.4991,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 17:30:00,330,1563.77345,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 17:40:00,340,1372.0478,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 17:50:00,350,1180.32215,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 18:00:00,360,988.5965,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 18:10:00,370,823.8304167,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 18:20:00,380,659.0643333,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 18:30:00,390,494.29825,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 18:40:00,400,329.5321667,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 18:50:00,410,164.7660833,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 19:00:00,420,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 19:10:00,430,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 19:20:00,440,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 19:30:00,450,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 19:40:00,460,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 19:50:00,470,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 20:00:00,480,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 20:10:00,490,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 20:20:00,500,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 20:30:00,510,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 20:40:00,520,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 20:50:00,530,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 21:00:00,540,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 21:10:00,550,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 21:20:00,560,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 21:30:00,570,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 21:40:00,580,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 21:50:00,590,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 22:00:00,600,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 22:10:00,610,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 22:20:00,620,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 22:30:00,630,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 22:40:00,640,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 22:50:00,650,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 23:00:00,660,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 23:10:00,670,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 23:20:00,680,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 23:30:00,690,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 23:40:00,700,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-11 23:50:00,710,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 00:00:00,720,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 00:10:00,730,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 00:20:00,740,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 00:30:00,750,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 00:40:00,760,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 00:50:00,770,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 01:00:00,780,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 01:10:00,790,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 01:20:00,800,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 01:30:00,810,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 01:40:00,820,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 01:50:00,830,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 02:00:00,840,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 02:10:00,850,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 02:20:00,860,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 02:30:00,870,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 02:40:00,880,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 02:50:00,890,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 03:00:00,900,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 03:10:00,910,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 03:20:00,920,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 03:30:00,930,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 03:40:00,940,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 03:50:00,950,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 04:00:00,960,0,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 04:10:00,970,0.09525,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 04:20:00,980,0.1905,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 04:30:00,990,0.28575,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 04:40:00,1000,0.381,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 04:50:00,1010,0.47625,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 05:00:00,1020,0.5715,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 05:10:00,1030,144.8728833,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 05:20:00,1040,289.1742667,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 05:30:00,1050,433.47565,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 05:40:00,1060,577.7770333,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 05:50:00,1070,722.0784167,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 06:00:00,1080,866.3798,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 06:10:00,1090,1066.16095,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 06:20:00,1100,1265.9421,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 06:30:00,1110,1465.72325,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 06:40:00,1120,1665.5044,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 06:50:00,1130,1865.28555,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 07:00:00,1140,2065.0667,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 07:10:00,1150,2290.312767,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 07:20:00,1160,2515.558833,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 07:30:00,1170,2740.8049,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 07:40:00,1180,2966.050967,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 07:50:00,1190,3191.297033,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 08:00:00,1200,3416.5431,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 08:10:00,1210,3690.7544,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 08:20:00,1220,3964.9657,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 08:30:00,1230,4239.177,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 08:40:00,1240,4513.3883,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 08:50:00,1250,4787.5996,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 09:00:00,1260,5061.8109,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 09:10:00,1270,5318.564217,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 09:20:00,1280,5575.317533,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 09:30:00,1290,5832.07085,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 09:40:00,1300,6088.824167,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 09:50:00,1310,6345.577483,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 10:00:00,1320,6602.3308,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 10:10:00,1330,6665.307633,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 10:20:00,1340,6728.284467,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 10:30:00,1350,6791.2613,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 10:40:00,1360,6854.238133,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 10:50:00,1370,6917.214967,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 11:00:00,1380,6980.1918,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 11:10:00,1390,6895.356867,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 11:20:00,1400,6810.521933,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 11:30:00,1410,6725.687,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 11:40:00,1420,6640.852067,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 11:50:00,1430,6556.017133,7225.3875
2025-06-11,12:00,2025-06-11 12:00:00,2025-06-12 12:00:00,1440,6471.1822,7225.3875
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 18:10:00,10,823.3125,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 18:20:00,20,658.65,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 18:30:00,30,493.9875,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 18:40:00,40,329.325,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 18:50:00,50,164.6625,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 19:00:00,60,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 19:10:00,70,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 19:20:00,80,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 19:30:00,90,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 19:40:00,100,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 19:50:00,110,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 20:00:00,120,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 20:10:00,130,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 20:20:00,140,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 20:30:00,150,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 20:40:00,160,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 20:50:00,170,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 21:00:00,180,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 21:10:00,190,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 21:20:00,200,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 21:30:00,210,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 21:40:00,220,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 21:50:00,230,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 22:00:00,240,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 22:10:00,250,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 22:20:00,260,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 22:30:00,270,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 22:40:00,280,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 22:50:00,290,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 23:00:00,300,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 23:10:00,310,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 23:20:00,320,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 23:30:00,330,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 23:40:00,340,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-11 23:50:00,350,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 00:00:00,360,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 00:10:00,370,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 00:20:00,380,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 00:30:00,390,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 00:40:00,400,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 00:50:00,410,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 01:00:00,420,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 01:10:00,430,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 01:20:00,440,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 01:30:00,450,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 01:40:00,460,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 01:50:00,470,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 02:00:00,480,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 02:10:00,490,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 02:20:00,500,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 02:30:00,510,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 02:40:00,520,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 02:50:00,530,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 03:00:00,540,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 03:10:00,550,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 03:20:00,560,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 03:30:00,570,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 03:40:00,580,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 03:50:00,590,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 04:00:00,600,0,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 04:10:00,610,0.09541666667,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 04:20:00,620,0.1908333333,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 04:30:00,630,0.28625,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 04:40:00,640,0.3816666667,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 04:50:00,650,0.4770833333,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 05:00:00,660,0.5725,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 05:10:00,670,154.1270833,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 05:20:00,680,307.6816667,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 05:30:00,690,461.23625,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 05:40:00,700,614.7908333,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 05:50:00,710,768.3454167,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 06:00:00,720,921.9,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 06:10:00,730,1172.698433,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 06:20:00,740,1423.496867,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 06:30:00,750,1674.2953,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 06:40:00,760,1925.093733,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 06:50:00,770,2175.892167,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 07:00:00,780,2426.6906,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 07:10:00,790,2712.761867,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 07:20:00,800,2998.833133,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 07:30:00,810,3284.9044,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 07:40:00,820,3570.975667,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 07:50:00,830,3857.046933,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 08:00:00,840,4143.1182,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 08:10:00,850,4229.67845,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 08:20:00,860,4316.2387,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 08:30:00,870,4402.79895,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 08:40:00,880,4489.3592,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 08:50:00,890,4575.91945,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 09:00:00,900,4662.4797,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 09:10:00,910,4899.862467,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 09:20:00,920,5137.245233,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 09:30:00,930,5374.628,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 09:40:00,940,5612.010767,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 09:50:00,950,5849.393533,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 10:00:00,960,6086.7763,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 10:10:00,970,6279.535317,987.975
2025-06-11,18:00,2025-06-11 18:00:00,2025-06-12 10:20:00,980,6472.294333,987.975
