date,plan_energy_kwh,accepted_plan_energy_kwh,used_plan_energy_kwh,emergency_energy_kwh,charge_energy_kwh,discharge_energy_kwh,curtail_energy_kwh,storage_start_kwh,storage_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,forecast_mae_kwh,max_balance_residual_kwh,gate_count
2025-11-19,84442.648317,90441.095494,80042.827432,1.385000,21619.530307,17511.819549,568.190073,10800.000000,10800.000000,58597.720392,9296.012719,7.028182,67900.761293,32.585022,0.000000,1
2025-11-20,84193.153430,86351.291506,79191.189009,0.000000,22650.922329,18347.247086,94.437733,10800.000000,10800.000000,57249.309981,3144.038705,0.000000,60393.348687,33.542374,0.000000,1
2025-11-21,54457.303870,54457.303870,40302.910258,0.000000,15610.936442,12644.858518,8472.448267,10800.000000,10800.000000,24984.726332,0.000000,0.000000,24984.726332,89.812651,0.000000,0
2025-11-22,61824.088007,61824.088007,42486.323343,0.000000,15742.123813,12751.120289,9275.490336,10800.000000,10800.000000,28706.858146,0.000000,0.000000,28706.858146,129.630627,0.000000,0
2025-11-23,84687.123295,88848.348499,80073.690877,0.000000,21662.393731,17546.538922,725.739785,10800.000000,10800.000000,58310.296116,5542.160937,0.000000,63852.457054,32.010035,0.000000,1
2025-11-24,83702.552894,85816.151841,78547.711126,0.000000,21447.712070,17372.646777,310.702134,10800.000000,10800.000000,57413.527245,3353.698456,0.000000,60767.225702,30.467738,0.000000,1
2025-11-25,94677.487102,94677.487102,80365.123848,0.000000,19005.779390,15394.681306,585.365300,10800.000000,10800.000000,66639.575064,0.000000,0.000000,66639.575064,49.759470,0.000000,0
2025-11-26,89756.507467,89756.507467,81099.270139,0.000000,22531.324587,18250.372915,60.651583,10800.000000,10800.000000,62843.397532,0.000000,0.000000,62843.397532,31.317211,0.000000,0
2025-11-27,87104.383482,87921.926808,80145.724063,0.000000,21005.338678,17014.324329,373.816984,10800.000000,10800.000000,60785.410670,2973.055923,0.000000,63758.466593,24.482748,0.000000,1
2025-11-28,57720.736567,57720.736567,41734.598228,0.000000,14488.916192,11736.022116,8060.465603,10800.000000,10800.000000,26488.257476,0.000000,0.000000,26488.257476,98.822231,0.000000,0
2025-11-29,68907.767788,68907.767788,43458.325754,0.000000,15215.624934,12324.656197,5637.906917,10800.000000,10800.000000,32906.329125,0.000000,0.000000,32906.329125,143.992720,0.000000,0
2025-11-30,90546.643390,92894.552058,84435.060647,0.000000,22053.855434,17863.622902,0.000000,10800.000000,10800.000000,63850.849096,4762.036865,0.000000,68612.885961,31.672889,0.000000,1
2025-12-01,94384.160344,103513.652299,90699.715447,0.000000,23162.040609,18761.252894,0.000000,10800.000000,10800.000000,70668.368089,17132.924694,0.000000,87801.292782,46.063608,0.000000,1
2025-12-02,97401.179228,105490.540547,93139.034134,0.000000,23690.653603,19189.429418,0.000000,10800.000000,10800.000000,74192.375924,15828.289368,0.000000,90020.665292,55.832120,0.000000,1
2025-12-03,87539.322262,102212.750504,91658.960344,0.000000,23664.272539,19168.060756,0.000000,10800.000000,10800.000000,64697.241517,23781.558282,0.000000,88478.799799,92.799588,0.000000,1
2025-12-04,95065.255193,102397.745682,91132.662982,0.000000,22955.022268,18593.568037,0.000000,10800.000000,10800.000000,71247.057408,16471.972555,0.000000,87719.029963,78.814266,0.000000,1
2025-12-05,63650.614063,63650.614063,47959.962565,0.000000,16585.890021,13434.570917,3497.015776,10800.000000,10800.000000,31583.015845,0.000000,0.000000,31583.015845,72.425540,0.000000,0
2025-12-06,66270.360857,66270.360857,50268.328823,0.000000,15894.814946,12874.800106,3583.683167,10800.000000,10800.000000,34266.704004,0.000000,0.000000,34266.704004,75.160766,0.000000,0
2025-12-07,97894.583050,101225.724127,92159.429405,0.000000,23719.727130,19212.978975,0.000000,10800.000000,10800.000000,74297.948323,11129.882792,0.000000,85427.831116,49.160237,0.000000,1
2025-12-08,97459.974219,107344.773915,92075.548776,0.000000,22254.408718,18026.071061,0.000000,10800.000000,10800.000000,73873.299206,16929.592838,0.000000,90802.892044,47.613836,0.000000,1
2025-12-09,96672.745964,102350.894916,91776.633127,0.000000,23095.678210,18707.499350,0.000000,10800.000000,10800.000000,72253.785289,12020.218810,0.000000,84274.004099,53.812302,0.000000,1
2025-12-10,93084.125330,104993.216611,92687.203365,0.000000,22629.394194,18329.809297,0.000000,10800.000000,10800.000000,70138.441327,19458.167608,0.000000,89596.608935,68.107256,0.000000,1
2025-12-11,96424.172174,100610.418396,90068.183277,0.000000,21615.413570,17508.484992,0.000000,10800.000000,10800.000000,71500.395958,8977.942814,0.000000,80478.338772,42.651455,0.000000,1
2025-12-12,65881.692525,65881.692525,49182.575162,0.000000,15929.174913,12902.631680,2441.618445,10800.000000,10800.000000,33545.053837,0.000000,0.000000,33545.053837,66.401584,0.000000,0
2025-12-13,67104.662622,67104.662622,49384.842106,0.000000,15451.309154,12515.560414,2650.559983,10800.000000,10800.000000,34694.561076,0.000000,0.000000,34694.561076,71.152367,0.000000,0
2025-12-14,92461.381415,103707.497775,93252.851737,0.000000,23548.052299,19073.922362,0.000000,10800.000000,10800.000000,69405.842298,18315.078955,0.000000,87720.921253,73.837043,0.000000,1
2025-12-15,92688.839208,105361.779439,93640.096194,0.000000,21950.201188,17779.662962,0.000000,10800.000000,10800.000000,69690.232235,20148.576055,0.000000,89838.808290,79.052213,0.000000,1
2025-12-16,98540.614034,104655.179267,93587.242996,0.000000,21942.903491,17773.751828,0.000000,10800.000000,10800.000000,74952.538020,10551.158759,0.000000,85503.696779,50.144625,0.000000,1
2025-12-17,99443.594127,103253.223477,92232.905752,0.000000,21268.729914,17227.671231,0.000000,10800.000000,10800.000000,75685.935633,8763.072898,0.000000,84449.008531,44.985626,0.000000,1
2025-12-18,95306.070411,105964.721671,91700.229065,0.000000,22776.513144,18448.975646,6.424600,10800.000000,10800.000000,71285.707706,16557.468780,0.000000,87843.176486,56.723720,0.000000,1
2025-12-19,65993.208609,65993.208609,49083.446346,0.000000,17029.477637,13793.876886,2939.454296,10800.000000,10800.000000,33566.587120,0.000000,0.000000,33566.587120,62.391821,0.000000,0
2025-12-20,68833.848648,68833.848648,49363.328929,0.000000,15873.311815,12857.382570,3491.047433,10800.000000,10800.000000,35115.797484,0.000000,0.000000,35115.797484,77.202356,0.000000,0
2025-12-21,98503.954178,104617.472342,93256.479375,0.000000,22203.671089,17984.973582,0.000000,10800.000000,10800.000000,74452.823092,10394.065696,0.000000,84846.888788,48.417092,0.000000,1
2025-12-22,97050.272559,105906.684321,93090.947830,0.000000,21860.635508,17707.114762,0.000000,10800.000000,10800.000000,73977.333792,13658.903224,0.000000,87636.237017,56.163149,0.000000,1
2025-12-23,99922.029614,103018.036653,91877.411661,0.000000,24312.205920,19692.886795,0.000000,10800.000000,10800.000000,75484.384350,7105.676278,0.000000,82590.060628,36.006205,0.000000,1
2025-12-24,98455.153807,104993.772640,91876.955927,0.000000,21170.508492,17148.111879,0.000000,10800.000000,10800.000000,74440.264387,10229.132346,0.000000,84669.396733,41.307319,0.000000,1
2025-12-25,95243.147941,102791.769796,92309.608889,0.000000,23669.265043,19172.104684,0.000000,10800.000000,10800.000000,70919.759062,11478.559272,0.000000,82398.318335,64.561290,0.000000,1
2025-12-26,67501.098541,67501.098541,48626.175221,0.000000,17604.943099,14260.003910,2273.613600,10800.000000,10800.000000,33969.076901,0.000000,0.000000,33969.076901,63.331952,0.000000,0
2025-12-27,69819.976322,69819.976322,49787.220925,0.000000,18803.641884,15230.949926,2875.719900,10800.000000,10800.000000,35011.525802,0.000000,0.000000,35011.525802,73.484623,0.000000,0
2025-12-28,98023.544016,104283.987730,90853.050211,0.000000,21283.133988,17239.338530,0.000000,10800.000000,10800.000000,73254.593428,10126.201807,0.000000,83380.795235,47.759967,0.000000,1
2025-12-29,97968.608264,105398.977924,91486.424602,0.000000,20856.096497,16893.438163,0.000000,10800.000000,10800.000000,73058.401681,11189.363579,0.000000,84247.765260,42.036356,0.000000,1
2025-12-30,99576.286396,104822.074940,90595.173506,0.000000,23004.057402,18633.286495,0.000000,10800.000000,10800.000000,73710.625777,8930.352069,0.000000,82640.977845,41.101287,0.000000,1
2025-12-31,101335.660505,104516.462703,93079.986335,0.000000,23334.544220,18900.980818,0.000000,10800.000000,10800.000000,76589.500844,6278.479200,0.000000,82867.980044,33.545637,0.000000,1
