date,plan_energy_kwh,accepted_plan_energy_kwh,used_plan_energy_kwh,emergency_energy_kwh,charge_energy_kwh,discharge_energy_kwh,curtail_energy_kwh,storage_start_kwh,storage_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,forecast_mae_kwh,max_balance_residual_kwh,gate_count
2025-11-19,84332.570902,90467.489401,79726.149279,1.385000,20862.756632,16922.100620,418.566667,10800.000000,10774.146946,53399.751397,8202.267358,6.301057,61608.319813,32.585022,0.000000,1
2025-11-20,83956.407733,86134.429314,79021.356383,0.000000,21634.604570,17500.761953,94.437733,10774.146946,10800.000000,53106.480422,2590.050088,0.000000,55696.530509,33.542374,0.000000,2
2025-11-21,54095.185063,54095.185063,39619.298215,0.000000,13896.472745,11256.142924,8114.584326,10800.000000,10800.000000,31107.146280,0.000000,0.000000,31107.146280,89.812651,0.000000,0
2025-11-22,61233.842124,61233.842124,41977.756485,0.000000,12880.275413,10433.023084,9310.674673,10800.000000,10800.000000,35214.393700,0.000000,0.000000,35214.393700,129.630627,0.000000,0
2025-11-23,84743.795633,88807.478024,79969.015516,0.000000,21111.470778,17100.291330,725.739785,10800.000000,10800.000000,53771.539707,4805.435388,0.000000,58576.975095,32.010035,0.000000,2
2025-11-24,83609.109546,84870.405717,78395.627876,0.000000,21141.760916,17218.778872,310.702134,10800.000000,10695.608299,53111.710116,3011.838745,0.000000,56123.548861,30.467738,0.000000,1
2025-11-25,95074.405213,95074.405213,80565.179888,0.000000,20290.625232,16341.453908,447.348100,10695.608299,10800.000000,61222.982255,0.000000,0.000000,61222.982255,49.759470,0.000000,0
2025-11-26,89775.314338,89775.314338,81079.793784,0.000000,22428.817454,18167.342138,60.651583,10800.000000,10800.000000,57090.919795,0.000000,0.000000,57090.919795,31.317211,0.000000,0
2025-11-27,87380.329771,89322.612681,80085.909256,0.000000,21531.598463,17440.594755,214.012817,10800.000000,10800.000000,55569.592973,2375.160523,0.000000,57944.753496,24.482748,0.000000,2
2025-11-28,57597.098554,57597.098554,41376.354898,0.000000,13877.662354,11240.906507,7818.360501,10800.000000,10800.000000,33218.228531,0.000000,0.000000,33218.228531,98.822231,0.000000,0
2025-11-29,68354.617812,68354.617812,43288.103734,0.000000,12468.642460,10099.600392,5989.611566,10800.000000,10800.000000,39620.006292,0.000000,0.000000,39620.006292,143.992720,0.000000,0
2025-11-30,90607.187541,93142.820848,84592.702947,0.000000,22883.551750,18535.676918,0.000000,10800.000000,10800.000000,57637.016491,3704.366113,0.000000,61341.382603,31.672889,0.000000,1
2025-12-01,94216.522375,103269.011946,90504.341131,0.000000,22133.754736,17928.341336,0.000000,10800.000000,10800.000000,60945.756395,14456.900233,0.000000,75402.656628,46.063608,0.000000,1
2025-12-02,97242.845895,105175.417038,92878.652097,0.000000,22320.221833,18079.379685,0.000000,10800.000000,10800.000000,62643.550034,13365.086592,0.000000,76008.636626,55.832120,0.000000,1
2025-12-03,87320.289082,101791.853873,91426.828664,0.000000,22442.526854,18178.446752,0.000000,10800.000000,10800.000000,55824.576950,19208.305965,0.000000,75032.882914,92.799588,0.000000,1
2025-12-04,95057.070510,102338.945194,91094.781048,0.000000,22755.643666,18432.071370,0.000000,10800.000000,10800.000000,61560.880959,13779.833402,0.000000,75340.714360,78.814266,0.000000,1
2025-12-05,63399.420142,63399.420142,47823.201543,0.000000,15083.718458,12217.811951,3645.667351,10800.000000,10800.000000,36836.746710,0.000000,0.000000,36836.746710,72.425540,0.000000,0
2025-12-06,66152.085058,66152.085058,50294.280742,0.000000,15005.316274,12154.306182,3778.639833,10800.000000,10800.000000,38555.245896,0.000000,0.000000,38555.245896,75.160766,0.000000,0
2025-12-07,97821.697797,100987.349332,91928.185308,0.000000,22502.652933,18227.148876,0.000000,10800.000000,10800.000000,63280.781550,9861.791862,0.000000,73142.573412,49.160237,0.000000,1
2025-12-08,97546.166322,107099.471348,92001.534450,0.000000,21864.859630,17710.536300,0.000000,10800.000000,10800.000000,63026.548555,14031.137690,0.000000,77057.686244,47.613836,0.000000,1
2025-12-09,96756.045771,102158.586838,91636.026604,0.000000,22355.643879,18108.071542,0.000000,10800.000000,10800.000000,62506.451592,10251.140203,0.000000,72757.591796,53.812302,0.000000,1
2025-12-10,93128.214036,104755.561595,92505.642018,0.000000,21673.808155,17555.784606,0.000000,10800.000000,10800.000000,59948.667161,15761.314269,0.000000,75709.981429,68.107256,0.000000,1
2025-12-11,96582.505508,100640.655153,90108.108488,0.000000,21825.546264,17678.692474,0.000000,10800.000000,10800.000000,62249.705994,7840.349563,0.000000,70090.055557,42.651455,0.000000,1
2025-12-12,65671.424666,65671.424666,49054.535785,0.000000,14699.409832,11906.521964,2547.234433,10800.000000,10800.000000,38046.277432,0.000000,0.000000,38046.277432,66.401584,0.000000,0
2025-12-13,66897.864420,66897.864420,49459.952438,0.000000,14436.312657,11693.413253,2918.519650,10800.000000,10800.000000,39007.583710,0.000000,0.000000,39007.583710,71.152367,0.000000,0
2025-12-14,92303.048081,103443.706473,92994.814699,0.000000,22189.962627,17973.869728,0.000000,10800.000000,10800.000000,59278.163121,14625.552792,0.000000,73903.715913,73.837043,0.000000,1
2025-12-15,92870.011007,105305.506007,93570.018365,0.000000,21581.370505,17480.910109,0.000000,10800.000000,10800.000000,59628.241660,15941.214280,0.000000,75569.455939,79.052213,0.000000,1
2025-12-16,98413.266931,104539.771784,93548.615562,0.000000,21739.601206,17609.076977,0.000000,10800.000000,10800.000000,63949.141342,8963.431300,0.000000,72912.572642,50.144625,0.000000,1
2025-12-17,99601.927460,103334.818711,92343.866744,0.000000,21852.735131,17700.715456,0.000000,10800.000000,10800.000000,64434.272843,7560.914941,0.000000,71995.187784,44.985626,0.000000,1
2025-12-18,95163.741474,105640.197912,91373.701995,0.000000,21057.949614,17056.939187,6.424600,10800.000000,10800.000000,61613.155527,13682.999122,0.000000,75296.154649,56.723720,0.000000,1
2025-12-19,65537.995827,65537.995827,48689.707282,0.000000,14892.765228,12063.139834,2951.690589,10800.000000,10800.000000,38259.446910,0.000000,0.000000,38259.446910,62.391821,0.000000,0
2025-12-20,68600.720720,68600.720720,49417.791922,0.000000,14721.418888,11924.349299,3764.370083,10800.000000,10800.000000,40291.914767,0.000000,0.000000,40291.914767,77.202356,0.000000,0
2025-12-21,98503.954178,104548.397525,93174.614339,0.000000,21772.802475,17635.970005,0.000000,10800.000000,10800.000000,63594.832494,8854.025139,0.000000,72448.857633,48.417092,0.000000,1
2025-12-22,97050.272559,105898.892665,93056.203719,0.000000,21677.771763,17558.995128,0.000000,10800.000000,10800.000000,62860.402409,11219.522329,0.000000,74079.924738,56.163149,0.000000,1
2025-12-23,99537.298198,102593.937562,91460.025640,0.000000,22115.437393,17913.504288,0.000000,10800.000000,10800.000000,64374.773245,6084.773296,0.000000,70459.546540,36.006205,0.000000,1
2025-12-24,98470.333619,105008.952452,91904.189109,0.000000,21313.841029,17264.211234,0.000000,10800.000000,10800.000000,64000.016166,8509.158075,0.000000,72509.174241,41.307319,0.000000,1
2025-12-25,94960.941954,102475.103129,91997.537630,0.000000,22026.784736,17841.695636,0.000000,10800.000000,10800.000000,61060.308970,9416.192655,0.000000,70476.501625,64.561290,0.000000,1
2025-12-26,66943.893111,66943.893111,48419.427470,0.000000,14836.623793,12017.665272,2592.846517,10800.000000,10800.000000,39021.231326,0.000000,0.000000,39021.231326,63.331952,0.000000,0
2025-12-27,68915.682207,68915.682207,49209.091348,0.000000,14633.215180,11852.904295,3089.971397,10800.000000,10800.000000,40272.333916,0.000000,0.000000,40272.333916,73.484623,0.000000,0
2025-12-28,97987.277410,104251.831611,90744.040987,0.000000,20709.401231,16774.614997,0.000000,10800.000000,10800.000000,63375.358022,8410.019441,0.000000,71785.377463,47.759967,0.000000,1
2025-12-29,98062.226001,105523.847730,91628.169492,0.000000,21602.122230,17497.719007,0.000000,10800.000000,10800.000000,62970.274875,9037.803160,0.000000,72008.078036,42.036356,0.000000,1
2025-12-30,99262.200941,104382.496082,90169.843629,0.000000,20765.479101,16820.038072,0.000000,10800.000000,10800.000000,64134.832798,7488.345033,0.000000,71623.177830,41.101287,0.000000,1
2025-12-31,101205.385190,104340.034782,92843.721262,0.000000,22091.043834,17893.745505,0.000000,10800.000000,10800.000000,65356.506143,5402.615508,0.000000,70759.121651,33.545637,0.000000,1
