date,interval_index,interval_start,interval_end,actual_net_load_kwh,original_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,charge_kwh,discharge_kwh,storage_start_kwh,storage_kwh
2025-01-15,17,02:40,02:50,650.74815,673.3498167,650.74815,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,18,02:50,03:00,640.5066667,675.2933333,640.5066667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,19,03:00,03:10,672.9660833,680.1736667,672.9660833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,20,03:10,03:20,707.83845,700.90325,700.90325,6.935200000000009,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,21,03:20,03:30,708.0066667,720.6316667,708.0066667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,22,03:30,03:40,678.3172167,708.8697167,678.3172167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,23,03:40,03:50,680.6562833,702.76555,680.6562833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,24,03:50,04:00,710.3466667,714.0983333,710.3466667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,25,04:00,04:10,705.1456333,713.7702833,705.1456333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,26,04:10,04:20,693.1804667,682.0052,682.0052,11.175266700000066,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,27,04:20,04:30,692.3333333,655.35,655.35,36.98333330000003,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,28,04:30,04:40,691.5618667,692.9606167,691.5618667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,29,04:40,04:50,698.3777,732.47305,698.3777,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,30,04:50,05:00,710.78,729.27,710.78,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,31,05:00,05:10,718.7302167,698.7895833,698.7895833,19.940633400000024,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,32,05:10,05:20,735.6531332999999,698.16495,698.16495,37.488183299999946,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,33,05:20,05:30,724.77,711.0,711.0,13.769999999999982,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,34,05:30,05:40,657.20925,687.6035667,657.20925,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,35,05:40,05:50,745.733966633333,768.5742,745.733966633333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,36,05:50,06:00,924.7166667,910.935,910.935,13.781666700000073,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,37,06:00,06:10,909.3155833,915.5539666999999,909.3155833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,38,06:10,06:20,885.4926333,883.10115,883.10115,2.3914833000000044,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,39,06:20,06:30,929.8933333,904.085,904.085,25.80833329999996,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,40,06:30,06:40,923.5810167,960.73618336667,923.5810167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,41,06:40,06:50,889.0256833330001,957.8220666333,889.0256833330001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,42,06:50,07:00,860.91,890.2041667,860.91,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,43,07:00,07:10,845.69975,842.47330003,842.47330003,3.226449969999976,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,44,07:10,07:20,822.48619997,822.50704997,822.48619997,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,45,07:20,07:30,749.9758333,781.3483333,749.9758333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,46,07:30,07:40,637.6677167,695.8232499999999,637.6677167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,47,07:40,07:50,736.0577000000001,776.2352167,736.0577000000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,48,07:50,08:00,952.8475000000001,938.7695829999999,938.7695829999999,14.077917000000184,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,49,08:00,08:10,924.161867,877.2185997,877.2185997,46.9432673,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,50,08:10,08:20,806.2742663,796.4100662999999,796.4100662999999,9.864200000000096,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,51,08:20,08:30,745.9779169999999,783.8191670000001,745.9779169999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,52,08:30,08:40,734.6204663000001,723.7516,723.7516,10.868866300000036,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,53,08:40,08:50,719.3146833,679.5343337,679.5343337,39.78034959999991,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,54,08:50,09:00,677.6191670000001,665.1191670000001,665.1191670000001,12.5,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,55,09:00,09:10,628.3140999999999,617.6939837,617.6939837,10.62011629999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,56,09:10,09:20,593.4609,554.7442837,554.7442837,38.716616300000055,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,57,09:20,09:30,551.949167,512.3279170000001,512.3279170000001,39.62124999999992,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,58,09:30,09:40,470.51213369999994,504.730367,470.51213369999994,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,59,09:40,09:50,435.4282333000001,472.5461170000001,435.4282333000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,60,09:50,10:00,425.85124999999994,409.23625000000015,409.23625000000015,16.61499999999978,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,61,10:00,10:10,339.6524667000001,363.0081997,339.6524667000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,62,10:10,10:20,292.9148003,317.12321629999985,292.9148003,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,63,10:20,10:30,307.24875,263.15999999999997,263.15999999999997,44.088750000000005,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,64,10:30,10:40,284.75786629999993,221.1648499999999,221.1648499999999,63.593016300000045,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,65,10:40,10:50,250.6841167,220.8350170000001,220.8350170000001,29.849099699999897,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,66,10:50,11:00,240.4570829999999,228.6891670000001,228.6891670000001,11.767915999999786,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,67,11:00,11:10,253.82550029999993,183.02415029999997,183.02415029999997,70.80134999999996,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,68,11:10,11:20,239.497617,166.05993369999987,166.05993369999987,73.43768330000012,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,69,11:20,11:30,194.57958299999996,195.6545829999999,194.57958299999996,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,70,11:30,11:40,164.04619999999989,192.78041699999994,164.04619999999989,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,71,11:40,11:50,141.65011600000003,101.0606499999999,101.0606499999999,40.58946600000013,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,72,11:50,12:00,129.46833299999992,6.320832999999993,6.320832999999993,123.14749999999992,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,73,12:00,12:10,137.37826669999993,50.387432999999874,50.387432999999874,86.99083370000005,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,74,12:10,12:20,121.548767,66.51391699999988,66.51391699999988,55.03485000000012,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,75,12:20,12:30,76.49375000000009,17.229583000000048,17.229583000000048,59.26416700000004,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,76,12:30,12:40,47.91830029999994,32.519599999999855,32.519599999999855,15.398700300000087,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,77,12:40,12:50,76.538817,81.47600030000001,76.538817,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,78,12:50,13:00,162.43000000000006,111.44375000000002,111.44375000000002,50.98625000000004,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,79,13:00,13:10,258.9850503,108.35424969999997,108.35424969999997,150.63080060000004,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,80,13:10,13:20,292.38808330000006,126.88845029999993,126.88845029999993,165.49963300000013,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,81,13:20,13:30,278.56000000000006,180.6099999999999,180.6099999999999,97.95000000000016,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,82,13:30,13:40,303.6686666999999,235.6515670000001,235.6515670000001,68.01709969999979,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,83,13:40,13:50,350.7785997,298.84805029999995,298.84805029999995,51.93054940000002,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,84,13:50,14:00,384.27916700000003,345.08625000000006,345.08625000000006,39.192916999999966,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,85,14:00,14:10,390.4746997,338.557233,338.557233,51.91746669999998,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,86,14:10,14:20,408.4932003,366.8466003,366.8466003,41.646600000000035,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,87,14:20,14:30,440.32000000000005,438.07624999999985,438.07624999999985,2.2437500000002046,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,88,14:30,14:40,455.66036699999995,473.0110503000001,455.66036699999995,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,89,14:40,14:50,492.65468369999996,486.0867167000001,486.0867167000001,6.56796699999984,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,90,14:50,15:00,527.939167,515.685833,515.685833,12.253333999999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,91,15:00,15:10,503.22823300000005,578.8579502999999,503.22823300000005,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,92,15:10,15:20,531.019083,613.70245,531.019083,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,93,15:20,15:30,626.5266670000001,621.1391669999999,621.1391669999999,5.387500000000159,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,94,15:30,15:40,689.0230502999999,662.1873662999999,662.1873662999999,26.835684000000015,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,95,15:40,15:50,717.691333,709.7943997,709.7943997,7.896933300000001,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,96,15:50,16:00,744.862083,753.3883329999999,744.862083,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,97,16:00,16:10,798.7338166999999,812.491967,798.7338166999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,98,16:10,16:20,864.6681500000001,869.7370503000001,864.6681500000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,99,16:20,16:30,921.3199999999999,906.145417,906.145417,15.174582999999984,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,100,16:30,16:40,960.3294667,922.5770167000001,922.5770167000001,37.75244999999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,101,16:40,16:50,1007.1030169999999,964.35998367,964.35998367,42.74303332999989,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,102,16:50,17:00,1052.827083,1026.4012500000001,1026.4012500000001,26.425832999999784,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,103,17:00,17:10,1058.987700333,1054.654983,1054.654983,4.332717333000119,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,104,17:10,17:20,1039.398183,1046.19785,1039.398183,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,105,17:20,17:30,1046.026667,1041.893333,1041.893333,4.133334000000104,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,106,17:30,17:40,1091.80100033333,1061.613233,1061.613233,30.18776733332993,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,107,17:40,17:50,965.6812833,939.3711833,939.3711833,26.310100000000034,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,108,17:50,18:00,734.79,733.5433333,733.5433333,1.2466666999999916,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,109,18:00,18:10,694.8561500000001,690.570933333333,690.570933333333,4.285216666667111,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,110,18:10,18:20,722.4920667,727.0593667,722.4920667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,111,18:20,18:30,717.2633333,749.4983333,717.2633333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,112,18:30,18:40,707.6477666666667,747.1676,707.6477666666667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,113,18:40,18:50,711.46075,738.6843833,711.46075,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,114,18:50,19:00,730.2233333,738.6833333,730.2233333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,115,19:00,19:10,749.2222,745.5719667,745.5719667,3.6502333000000817,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,116,19:10,19:20,739.8300333,736.5813833,736.5813833,3.248649999999998,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,117,19:20,19:30,722.305,724.1216667,722.305,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,118,19:30,19:40,743.1292667,741.2659333,741.2659333,1.8633333999999877,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,119,19:40,19:50,748.2340333,744.84535,744.84535,3.3886832999999115,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,120,19:50,20:00,736.8616667,729.9133333,729.9133333,6.948333400000024,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,121,20:00,20:10,764.5076833,736.2915167,736.2915167,28.216166600000065,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,122,20:10,20:20,796.3999833,752.3925833,752.3925833,44.007400000000075,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,123,20:20,20:30,792.8,762.7583333,762.7583333,30.04166669999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,124,20:30,20:40,752.6728667,761.3228167,752.6728667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,125,20:40,20:50,751.1731833,742.1596667,742.1596667,9.013516600000003,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,126,20:50,21:00,774.2233333,722.7983333,722.7983333,51.42500000000007,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,127,21:00,21:10,742.54675,730.6935833,730.6935833,11.853166699999974,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,128,21:10,21:20,742.8491167,740.3137167,740.3137167,2.5353999999999814,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,129,21:20,21:30,778.7483333,744.8966667,744.8966667,33.851666600000044,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,130,21:30,21:40,752.3233833,745.9356,745.9356,6.387783300000024,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,131,21:40,21:50,664.30005,656.7318667,656.7318667,7.568183300000101,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,132,21:50,22:00,580.5366667,547.5966667,547.5966667,32.93999999999994,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,133,22:00,22:10,573.7712167,583.1007667,573.7712167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,134,22:10,22:20,589.6589333,596.5166333,589.6589333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,135,22:20,22:30,581.5666667,548.2033333,548.2033333,33.36333339999999,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,136,22:30,22:40,551.24755,567.5955333,551.24755,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,137,22:40,22:50,533.1689333,614.1134333,533.1689333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,138,22:50,23:00,542.6066667,629.9583333,542.6066667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,139,23:00,23:10,565.7428,604.6275167,565.7428,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,140,23:10,23:20,581.1533333,602.7846167,581.1533333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,141,23:20,23:30,589.5483333,626.4616667,589.5483333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,142,23:30,23:40,603.82045,618.9066333,603.82045,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,143,23:40,23:50,593.1068333,610.8013,593.1068333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-15,144,23:50,24:00,571.6,612.1483333,571.6,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,1,00:00,00:10,587.8245167,603.4397667,587.8245167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,2,00:10,00:20,604.4712,618.0562833,604.4712,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,3,00:20,00:30,604.4316667,639.72,604.4316667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,4,00:30,00:40,606.8383167,616.2570833,606.8383167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,5,00:40,00:50,607.9121833,602.7091833,602.7091833,5.203000000000088,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,6,00:50,01:00,625.785,621.71,621.71,4.074999999999932,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,7,01:00,01:10,675.8950333,641.1512667,641.1512667,34.74376660000007,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,8,01:10,01:20,657.8231833,649.754,649.754,8.069183299999963,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,9,01:20,01:30,608.6233333,645.8683333,608.6233333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,10,01:30,01:40,658.57385,635.8463333,635.8463333,22.727516700000024,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,11,01:40,01:50,653.84325,641.68255,641.68255,12.16070000000002,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,12,01:50,02:00,594.715,659.4066667,594.715,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,13,02:00,02:10,640.4675167,661.5856,640.4675167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,14,02:10,02:20,683.9615833,646.9661,646.9661,36.995483300000046,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,15,02:20,02:30,674.1283333,636.9616667,636.9616667,37.166666599999985,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,16,02:30,02:40,672.4852667,652.3050833,652.3050833,20.180183400000033,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,17,02:40,02:50,689.0236833,650.74815,650.74815,38.275533300000006,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,18,02:50,03:00,692.2783333,640.5066667,640.5066667,51.7716666,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,19,03:00,03:10,654.2623667,672.9660833,654.2623667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,20,03:10,03:20,663.99055,707.83845,663.99055,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,21,03:20,03:30,710.125,708.0066667,708.0066667,2.1183333000000175,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,22,03:30,03:40,692.4751167,678.3172167,678.3172167,14.157899999999927,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,23,03:40,03:50,671.6990167,680.6562833,671.6990167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,24,03:50,04:00,673.915,710.3466667,673.915,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,25,04:00,04:10,666.2950333,705.1456333,666.2950333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,26,04:10,04:20,682.2612167,693.1804667,682.2612167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,27,04:20,04:30,711.5983333,692.3333333,692.3333333,19.264999999999986,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,28,04:30,04:40,706.8581167,691.5618667,691.5618667,15.296249999999986,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,29,04:40,04:50,712.7657,698.3777,698.3777,14.388000000000034,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,30,04:50,05:00,728.5483333,710.78,710.78,17.768333299999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,31,05:00,05:10,708.3519833,718.7302167,708.3519833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,32,05:10,05:20,700.0162166333333,735.6531332999999,700.0162166333333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,33,05:20,05:30,711.215,724.77,711.215,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,34,05:30,05:40,714.5808833,657.20925,657.20925,57.371633299999985,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,35,05:40,05:50,793.5334,745.733966633333,745.733966633333,47.79943336666702,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,36,05:50,06:00,912.8583333,924.7166667,912.8583333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,37,06:00,06:10,939.9650333,909.3155833,909.3155833,30.64945,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,38,06:10,06:20,937.4564333667,885.4926333,885.4926333,51.96380006670006,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,39,06:20,06:30,934.4366667,929.8933333,929.8933333,4.543333400000051,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,40,06:30,06:40,899.2186333,923.5810167,899.2186333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,41,06:40,06:50,892.087133367,889.0256833330001,889.0256833330001,3.061450033999904,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,42,06:50,07:00,910.0683333000001,860.91,860.91,49.158333300000095,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,43,07:00,07:10,890.0468167,845.69975,845.69975,44.34706670000003,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,44,07:10,07:20,846.00235003,822.48619997,822.48619997,23.516150059999973,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,45,07:20,07:30,773.9183333000001,749.9758333,749.9758333,23.94250000000011,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,46,07:30,07:40,681.4765500000001,637.6677167,637.6677167,43.80883330000006,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,47,07:40,07:50,762.76045,736.0577000000001,736.0577000000001,26.702749999999924,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,48,07:50,08:00,945.8962500000001,952.8475000000001,945.8962500000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,49,08:00,08:10,948.5538832999999,924.161867,924.161867,24.39201629999991,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,50,08:10,08:20,891.7085167,806.2742663,806.2742663,85.4342504,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,51,08:20,08:30,846.241667,745.9779169999999,745.9779169999999,100.26375000000007,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,52,08:30,08:40,763.8242499999999,734.6204663000001,734.6204663000001,29.203783699999804,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,53,08:40,08:50,730.0672663,719.3146833,719.3146833,10.752583000000072,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,54,08:50,09:00,714.3795829999999,677.6191670000001,677.6191670000001,36.76041599999985,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,55,09:00,09:10,605.3350497,628.3140999999999,605.3350497,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,56,09:10,09:20,563.8210167,593.4609,563.8210167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,57,09:20,09:30,595.7045830000001,551.949167,551.949167,43.75541600000008,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,58,09:30,09:40,543.7929667,470.51213369999994,470.51213369999994,73.28083300000003,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,59,09:40,09:50,492.17148299999997,435.4282333000001,435.4282333000001,56.743249699999865,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,60,09:50,10:00,461.88208299999997,425.85124999999994,425.85124999999994,36.03083300000003,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,61,10:00,10:10,383.8386670000001,339.6524667000001,339.6524667000001,44.186200299999996,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,62,10:10,10:20,328.261717,292.9148003,292.9148003,35.34691669999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,63,10:20,10:30,321.66208299999994,307.24875,307.24875,14.413332999999966,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,64,10:30,10:40,312.40221700000006,284.75786629999993,284.75786629999993,27.644350700000132,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,65,10:40,10:50,258.86628369999994,250.6841167,250.6841167,8.182166999999936,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,66,10:50,11:00,189.67916700000012,240.4570829999999,189.67916700000012,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,67,11:00,11:10,171.48006670000007,253.82550029999993,171.48006670000007,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,68,11:10,11:20,158.56626699999993,239.497617,158.56626699999993,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,69,11:20,11:30,145.3337499999999,194.57958299999996,145.3337499999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,70,11:30,11:40,168.92976629999998,164.04619999999989,164.04619999999989,4.883566300000098,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,71,11:40,11:50,164.65300000000013,141.65011600000003,141.65011600000003,23.00288400000011,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,72,11:50,12:00,105.77083299999993,129.46833299999992,105.77083299999993,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,73,12:00,12:10,38.76459999999997,137.37826669999993,38.76459999999997,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,74,12:10,12:20,41.00189999999998,121.548767,41.00189999999998,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,75,12:20,12:30,78.18916700000011,76.49375000000009,76.49375000000009,1.6954170000000204,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,76,12:30,12:40,53.43721699999992,47.91830029999994,47.91830029999994,5.518916699999977,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,77,12:40,12:50,85.58473370000002,76.538817,76.538817,9.04591670000002,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,78,12:50,13:00,153.08083299999998,162.43000000000006,153.08083299999998,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,79,13:00,13:10,113.49734969999997,258.9850503,113.49734969999997,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,80,13:10,13:20,114.91290000000004,292.38808330000006,114.91290000000004,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,81,13:20,13:30,187.11374999999998,278.56000000000006,187.11374999999998,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,82,13:30,13:40,207.378283,303.6686666999999,207.378283,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,83,13:40,13:50,213.07508299999995,350.7785997,213.07508299999995,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,84,13:50,14:00,234.71875,384.27916700000003,234.71875,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,85,14:00,14:10,262.6649002999999,390.4746997,262.6649002999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,86,14:10,14:20,319.62938369999995,408.4932003,319.62938369999995,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-16,87,14:20,14:30,368.78541700000005,440.32000000000005,368.78541700000005,0.0,0.0,0.0,0.0,6000.0,6000.0
