operating_date,interval_index,interval_start,interval_end,duration_hours,load_kw,pv_actual_kw,electricity_price_yuan_per_kwh,load_energy_kwh,pv_actual_energy_kwh,load_robust_outlier,pv_robust_outlier,price_robust_outlier,net_load_kw,net_load_energy_kwh,is_weekend,time_sin,time_cos,year_sin,year_cos,load_lag_10min_kw,load_lag_1h_kw,load_lag_1d_kw,pv_lag_1d_kw,price_lag_1d_yuan_per_kwh,load_rolling_1h_mean_kw,load_rolling_24h_mean_kw,pv_ramp_10min_kw,price_change_10min,load_kw_zscore,net_load_kw_zscore,electricity_price_yuan_per_kwh_zscore,pv_actual_kw_minmax,weekday_dow_0,weekday_dow_1,weekday_dow_2,weekday_dow_3,weekday_dow_4,weekday_dow_5,weekday_dow_6,season_autumn,season_spring,season_summer,season_winter
2025-06-10,117,2025-06-10 19:20:00,2025-06-10 19:30:00,0.1666666667,5088.36,0,1.3024,848.06,0,False,False,False,5088.36,848.06,0,-0.9238795325,0.3826834324,0.3617137307,-0.9322892132,5389.3188,5344.24,5346.35,0,1.3551,5331.051067,5302.949182,-3.4191,-0.0527,0.2499543972,1.104555984,1.18234028,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,118,2025-06-10 19:30:00,2025-06-10 19:40:00,0.1666666667,5231.7273,0,1.3782,871.95455,0,False,False,False,5231.7273,871.95455,0,-0.906307787,0.4226182617,0.3617137307,-0.9322892132,5088.36,5387.2651,5304.0398,0,1.3674,5288.4044,5301.157585,0,0.0758,0.3487867697,1.185691145,1.384742209,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,119,2025-06-10 19:40:00,2025-06-10 19:50:00,0.1666666667,5359.3152,0.2455,1.4063,893.2192,0.04091666667,False,False,False,5359.0697,893.1782833,0,-0.8870108332,0.4617486132,0.3617137307,-0.9322892132,5231.7273,5239.8554,5285.2036,0.26,1.3787,5262.481433,5300.655415,0.2455,0.0281,0.4367413789,1.257757413,1.459775114,3.42919002e-05,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,120,2025-06-10 19:50:00,2025-06-10 20:00:00,0.1666666667,5245.1,0,1.3454,874.1833333,0,False,False,False,5245.1,874.1833333,0,-0.8660254038,0.5,0.3617137307,-0.9322892132,5359.3152,5182.43,5318.39,0,1.3916,5282.3914,5301.170078,-0.2455,-0.0609,0.3580054385,1.193259093,1.297159316,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,121,2025-06-10 20:00:00,2025-06-10 20:10:00,0.1666666667,5174.3103,0,1.3299,862.38505,0,False,False,False,5174.3103,862.38505,0,-0.8433914458,0.5372996083,0.3617137307,-0.9322892132,5245.1,5443.1971,5301.191,0,1.3971,5292.8364,5300.66112,0,-0.0155,0.30920551,1.153197421,1.255771059,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,122,2025-06-10 20:10:00,2025-06-10 20:20:00,0.1666666667,5332.047,0.0176,1.3377,888.6745,0.002933333333,False,False,False,5332.0294,888.6715667,0,-0.8191520443,0.5735764364,0.3617137307,-0.9322892132,5174.3103,5389.3188,5499.167,0.0187,1.4003,5248.021933,5299.780004,0.0176,0.0078,0.4179436412,1.242454627,1.276598698,2.458400992e-06,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,123,2025-06-10 20:20:00,2025-06-10 20:30:00,0.1666666667,5486.61,0,1.3718,914.435,0,False,False,False,5486.61,914.435,0,-0.7933533403,0.608761429,0.3617137307,-0.9322892132,5332.047,5088.36,5686.74,0,1.4137,5238.476633,5298.619449,-0.0176,0.0341,0.5244939353,1.329935677,1.367652864,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,124,2025-06-10 20:30:00,2025-06-10 20:40:00,0.1666666667,5271.8878,0,1.4372,878.6479667,0,False,False,False,5271.8878,878.6479667,0,-0.7660444431,0.6427876097,0.3617137307,-0.9322892132,5486.61,5231.7273,5361.9288,0,1.4169,5304.851633,5297.229657,0,0.0654,0.3764720054,1.208418983,1.542284607,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,125,2025-06-10 20:40:00,2025-06-10 20:50:00,0.1666666667,5291.4501,0.0013,1.2984,881.90835,0.0002166666667,False,False,False,5291.4488,881.9081333,0,-0.7372773368,0.6755902076,0.3617137307,-0.9322892132,5271.8878,5359.3152,5218.8604,0.0013,1.2519,5311.54505,5296.604372,0.0013,-0.1388,0.3899575667,1.219489045,1.171659439,1.815864369e-07,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,126,2025-06-10 20:50:00,2025-06-10 21:00:00,0.1666666667,5568.21,0,1.0351,928.035,0,False,False,False,5568.21,928.035,0,-0.7071067812,0.7071067812,0.3617137307,-0.9322892132,5291.4501,5245.1,5327,0,1.0119,5300.2342,5297.108467,-0.0013,-0.2633,0.5807461043,1.37611517,0.4685931084,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,127,2025-06-10 21:00:00,2025-06-10 21:10:00,0.1666666667,5485.6467,0,0.9822,914.27445,0,False,False,False,5485.6467,914.27445,0,-0.6755902076,0.7372773368,0.3617137307,-0.9322892132,5568.21,5174.3103,5099.0976,0,0.9708,5354.085867,5298.783537,0,-0.0529,0.5238298702,1.329390522,0.3273389918,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,128,2025-06-10 21:10:00,2025-06-10 21:20:00,0.1666666667,5181.7525,0,0.9968,863.6254167,0,False,False,False,5181.7525,863.6254167,0,-0.6427876097,0.7660444431,0.3617137307,-0.9322892132,5485.6467,5332.047,5015.5416,0,0.9933,5405.975267,5301.467906,0,0.0146,0.3143359008,1.157409149,0.3663240599,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,129,2025-06-10 21:20:00,2025-06-10 21:30:00,0.1666666667,5059.98,0,1.0077,843.33,0,False,False,False,5059.98,843.33,0,-0.608761429,0.7933533403,0.3617137307,-0.9322892132,5181.7525,5486.61,5242.36,0,1.0117,5380.926183,5302.622148,0,0.0109,0.2303902237,1.088495028,0.3954293505,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,130,2025-06-10 21:30:00,2025-06-10 21:40:00,0.1666666667,5317.2909,0,1.055,886.21515,0,False,False,False,5317.2909,886.21515,0,-0.5735764364,0.8191520443,0.3617137307,-0.9322892132,5059.98,5271.8878,5326.8919,0,1.0463,5309.821183,5301.35562,0,0.0473,0.4077713051,1.234113739,0.5217302902,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,131,2025-06-10 21:40:00,2025-06-10 21:50:00,0.1666666667,5103.5274,0,0.862,850.5879,0,False,False,False,5103.5274,850.5879,0,-0.5372996083,0.8433914458,0.3617137307,-0.9322892132,5317.2909,5291.4501,4750.6942,0,0.8001,5317.388367,5301.288947,0,-0.193,0.2604102692,1.113139597,0.00637973259,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,132,2025-06-10 21:50:00,2025-06-10 22:00:00,0.1666666667,4439.09,0,0.5302,739.8483333,0,False,False,False,4439.09,739.8483333,0,-0.5,0.8660254038,0.3617137307,-0.9322892132,5103.5274,5568.21,3963.85,0,0.4313,5286.067917,5303.739177,0,-0.3318,-0.1976294971,0.7371177572,-0.8795959929,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,133,2025-06-10 22:00:00,2025-06-10 22:10:00,0.1666666667,4178.9872,0,0.469,696.4978667,0,False,False,False,4178.9872,696.4978667,0,-0.4617486132,0.8870108332,0.3617137307,-0.9322892132,4439.09,5485.6467,3973.9875,0,0.4334,5097.88125,5307.039455,0,-0.0612,-0.376935216,0.5899190393,-1.043012854,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,134,2025-06-10 22:10:00,2025-06-10 22:20:00,0.1666666667,4010.4199,0,0.491,668.4033167,0,False,False,False,4010.4199,668.4033167,0,-0.4226182617,0.906307787,0.3617137307,-0.9322892132,4178.9872,5181.7525,4133.666,0,0.507,4880.104667,5308.463064,0,0.022,-0.4931395818,0.4945225637,-0.9842682305,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,135,2025-06-10 22:20:00,2025-06-10 22:30:00,0.1666666667,3909.83,0,0.4714,651.6383333,0,False,False,False,3909.83,651.6383333,0,-0.3826834324,0.9238795325,0.3617137307,-0.9322892132,4010.4199,5059.98,4022.42,0,0.4708,4684.882567,5307.607188,0,-0.0196,-0.5624827197,0.4375962088,-1.036604349,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,136,2025-06-10 22:30:00,2025-06-10 22:40:00,0.1666666667,4203.3647,0,0.4737,700.5607833,0,False,False,False,4203.3647,700.5607833,0,-0.3420201433,0.9396926208,0.3617137307,-0.9322892132,3909.83,5317.2909,3884.3629,0,0.4452,4493.1909,5306.825313,0,0.0023,-0.3601302252,0.6037148798,-1.030462866,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,137,2025-06-10 22:40:00,2025-06-10 22:50:00,0.1666666667,4277.6623,0,0.4508,712.9437167,0,False,False,False,4277.6623,712.9437167,0,-0.3007057995,0.9537169507,0.3617137307,-0.9322892132,4203.3647,5103.5274,3996.1649,0,0.4692,4307.536533,5309.040603,0,-0.0229,-0.3089120738,0.6457617608,-1.091610678,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,138,2025-06-10 22:50:00,2025-06-10 23:00:00,0.1666666667,4102.58,0,0.4303,683.7633333,0,False,False,False,4102.58,683.7633333,0,-0.2588190451,0.9659258263,0.3617137307,-0.9322892132,4277.6623,4439.09,4185.52,0,0.5088,4169.89235,5310.995447,0,-0.0205,-0.4296076514,0.5466782827,-1.146349986,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,139,2025-06-10 23:00:00,2025-06-10 23:10:00,0.1666666667,4235.7492,0,0.4964,705.9582,0,False,False,False,4235.7492,705.9582,0,-0.2164396139,0.9762960071,0.3617137307,-0.9322892132,4102.58,4178.9872,4045.1446,0,0.5025,4113.80735,5310.419474,0,0.0661,-0.3378054903,0.6220420831,-0.9698490958,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,140,2025-06-10 23:10:00,2025-06-10 23:20:00,0.1666666667,4307.6742,0,0.5467,717.9457,0,False,False,False,4307.6742,717.9457,0,-0.1736481777,0.984807753,0.3617137307,-0.9322892132,4235.7492,4010.4199,4006.9213,0,0.4749,4123.267683,5311.743117,0,0.0503,-0.2882229259,0.66274625,-0.8355375256,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,141,2025-06-10 23:20:00,2025-06-10 23:30:00,0.1666666667,4168.83,0,0.5273,694.805,0,False,False,False,4168.83,694.805,0,-0.1305261922,0.9914448614,0.3617137307,-0.9322892132,4307.6742,3909.83,4245.44,0,0.4799,4172.810067,5313.831679,0,-0.0194,-0.3839372323,0.5841708243,-0.8873396023,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,142,2025-06-10 23:30:00,2025-06-10 23:40:00,0.1666666667,4086.336,0,0.4821,681.056,0,False,False,False,4086.336,681.056,0,-0.08715574275,0.9961946981,0.3617137307,-0.9322892132,4168.83,4203.3647,4465.4433,0,0.5379,4215.976733,5313.299665,0,-0.0452,-0.4408056935,0.5374853945,-1.008033101,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,143,2025-06-10 23:40:00,2025-06-10 23:50:00,0.1666666667,4143.9325,0,0.4583,690.6554167,0,False,False,False,4143.9325,690.6554167,0,-0.04361938737,0.9990482216,0.3617137307,-0.9322892132,4086.336,4277.6623,4399.0963,0,0.5126,4196.47195,5310.666976,0,-0.0238,-0.4011006928,0.5700807028,-1.071584102,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-10,144,2025-06-10 23:50:00,2025-06-11 00:00:00,0.1666666667,4222.03,0,0.4584,703.6716667,0,False,False,False,4222.03,703.6716667,0,0,1,0.3456123127,-0.9383773917,4143.9325,4102.58,4215.96,0,0.4524,4174.18365,5308.895005,0,0.0001,-0.3472630241,0.6142780427,-1.071317081,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,1,2025-06-11 00:00:00,2025-06-11 00:10:00,0.1666666667,4152.2007,0,0.4555,692.03345,0,False,False,False,4152.2007,692.03345,0,0.04361938737,0.9990482216,0.3456123127,-0.9383773917,4222.03,4235.7492,4293.8723,0,0.5273,4194.091983,5308.937158,0,-0.0029,-0.3954008867,0.5747598851,-1.079060691,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,2,2025-06-11 00:10:00,2025-06-11 00:20:00,0.1666666667,4165.7828,0,0.4777,694.2971333,0,False,False,False,4165.7828,694.2971333,0,0.08715574275,0.9961946981,0.3456123127,-0.9383773917,4152.2007,4307.6742,4173.9363,0,0.5147,4180.167233,5307.953327,0,0.0222,-0.3860378648,0.5824463372,-1.019782025,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,3,2025-06-11 00:20:00,2025-06-11 00:30:00,0.1666666667,4264.35,0,0.5208,710.725,0,False,False,False,4264.35,710.725,0,0.1305261922,0.9914448614,0.3456123127,-0.9383773917,4165.7828,4168.83,3901.63,0,0.42,4156.518667,5307.896706,0,0.0431,-0.3180891051,0.6382279953,-0.9046959683,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,4,2025-06-11 00:30:00,2025-06-11 00:40:00,0.1666666667,4200.6974,0,0.5379,700.1162333,0,False,False,False,4200.6974,700.1162333,0,0.1736481777,0.984807753,0.3456123127,-0.9383773917,4264.35,4086.336,3993.5928,0,0.4727,4172.438667,5310.415594,0,0.0171,-0.361968968,0.6022053877,-0.8590353748,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,5,2025-06-11 00:40:00,2025-06-11 00:50:00,0.1666666667,4056.4627,0,0.5038,676.0771167,0,False,False,False,4056.4627,676.0771167,0,0.2164396139,0.9762960071,0.3456123127,-0.9383773917,4200.6974,4143.9325,4007.8663,0,0.4928,4191.4989,5311.853821,0,-0.0341,-0.4613992954,0.5205793425,-0.9500895407,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,6,2025-06-11 00:50:00,2025-06-11 01:00:00,0.1666666667,3963.48,0,0.4636,660.58,0,False,False,False,3963.48,660.58,0,0.2588190451,0.9659258263,0.3456123127,-0.9383773917,4056.4627,4222.03,3930.42,0,0.4531,4176.9206,5312.191296,0,-0.0402,-0.5254982973,0.4679580934,-1.057431988,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,7,2025-06-11 01:00:00,2025-06-11 01:10:00,0.1666666667,4007.7087,0,0.4921,667.95145,0,False,False,False,4007.7087,667.95145,0,0.3007057995,0.9537169507,0.3456123127,-0.9383773917,3963.48,4152.2007,4158.5014,0,0.5084,4133.828933,5312.420879,0,0.0285,-0.4950085877,0.4929882274,-0.9813309994,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,8,2025-06-11 01:10:00,2025-06-11 01:20:00,0.1666666667,4220.8798,0,0.5239,703.4799667,0,False,False,False,4220.8798,703.4799667,0,0.3420201433,0.9396926208,0.3456123127,-0.9383773917,4007.7087,4165.7828,4075.4333,0,0.5152,4109.746933,5311.373708,0,0.0318,-0.3480559315,0.6136271156,-0.8964183168,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,9,2025-06-11 01:20:00,2025-06-11 01:30:00,0.1666666667,4317.8,0,0.5312,719.6333333,0,False,False,False,4317.8,719.6333333,0,0.3826834324,0.9238795325,0.3456123127,-0.9383773917,4220.8798,4264.35,3778.38,0,0.4487,4118.929767,5312.383753,0,0.0073,-0.2812425556,0.6684766949,-0.8769257828,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,10,2025-06-11 01:30:00,2025-06-11 01:40:00,0.1666666667,3968.1131,0,0.5406,661.3521833,0,False,False,False,3968.1131,661.3521833,0,0.4226182617,0.906307787,0.3456123127,-0.9383773917,4317.8,4200.6974,4003.8053,0,0.4458,4127.8381,5316.129725,0,0.0094,-0.5223044012,0.4705800813,-0.8518258074,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,11,2025-06-11 01:40:00,2025-06-11 01:50:00,0.1666666667,3842.3309,0,0.5083,640.3884833,0,False,False,False,3842.3309,640.3884833,0,0.4617486132,0.8870108332,0.3456123127,-0.9383773917,3968.1131,4056.4627,4173.3054,0,0.5007,4089.07405,5315.881863,0,-0.0323,-0.6090142244,0.39939677,-0.9380735951,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,12,2025-06-11 01:50:00,2025-06-11 02:00:00,0.1666666667,4102.02,0,0.4626,683.67,0,False,False,False,4102.02,683.67,0,0.5,0.8660254038,0.3456123127,-0.9383773917,3842.3309,3963.48,3981.37,0,0.5194,4053.385417,5313.583428,0,-0.0457,-0.4299936957,0.5463613646,-1.060102199,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,13,2025-06-11 02:00:00,2025-06-11 02:10:00,0.1666666667,4222.7576,0,0.4781,703.7929333,0,False,False,False,4222.7576,703.7929333,0,0.5372996083,0.8433914458,0.3456123127,-0.9383773917,4102.02,4007.7087,3750.8088,0,0.4321,4076.475417,5314.421276,0,0.0155,-0.3467614422,0.6146898098,-1.018713941,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,14,2025-06-11 02:10:00,2025-06-11 02:20:00,0.1666666667,4002.6503,0,0.4585,667.1083833,0,False,False,False,4002.6503,667.1083833,0,0.5735764364,0.8191520443,0.3456123127,-0.9383773917,4222.7576,4220.8798,3845.8415,0,0.4529,4112.3169,5317.698698,0,-0.0196,-0.4984956707,0.4901255516,-1.07105006,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,15,2025-06-11 02:20:00,2025-06-11 02:30:00,0.1666666667,3703.9,0,0.4189,617.3166667,0,False,False,False,3703.9,617.3166667,0,0.608761429,0.7933533403,0.3456123127,-0.9383773917,4002.6503,4317.8,4120.55,0,0.5536,4075.945317,5318.787648,0,-0.0396,-0.7044436164,0.3210552413,-1.176790382,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,16,2025-06-11 02:30:00,2025-06-11 02:40:00,0.1666666667,3751.8963,0,0.4724,625.31605,0,False,False,False,3751.8963,625.31605,0,0.6427876097,0.7660444431,0.3456123127,-0.9383773917,3703.9,3968.1131,4064.8155,0,0.4926,3973.62865,5315.894245,0,0.0535,-0.6713566558,0.3482175549,-1.033934139,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,17,2025-06-11 02:40:00,2025-06-11 02:50:00,0.1666666667,3746.9212,0,0.5075,624.4868667,0,False,False,False,3746.9212,624.4868667,0,0.6755902076,0.7372773368,0.3456123127,-0.9383773917,3751.8963,3842.3309,3770.9285,0,0.422,3937.592517,5313.721195,0,0.0351,-0.6747863147,0.3454020206,-0.9402097632,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,18,2025-06-11 02:50:00,2025-06-11 03:00:00,0.1666666667,3590.18,0,0.4826,598.3633333,0,False,False,False,3590.18,598.3633333,0,0.7071067812,0.7071067812,0.3456123127,-0.9383773917,3746.9212,4102.02,3582.25,0,0.438,3921.6909,5313.554478,0,-0.0249,-0.7828381833,0.2566982324,-1.006697996,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,19,2025-06-11 03:00:00,2025-06-11 03:10:00,0.1666666667,3582.0279,0.0013,0.4613,597.00465,0.0002166666667,False,False,False,3582.0266,597.0044333,0,0.7372773368,0.6755902076,0.3456123127,-0.9383773917,3590.18,4222.7576,3748.8569,0.0015,0.4783,3836.384233,5313.609547,0.0013,-0.0213,-0.7884579542,0.2520840183,-1.063573472,1.815864369e-07,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,20,2025-06-11 03:10:00,2025-06-11 03:20:00,0.1666666667,3584.546,0,0.4214,597.4243333,0,False,False,False,3584.546,597.4243333,0,0.7660444431,0.6427876097,0.3456123127,-0.9383773917,3582.0279,4002.6503,3794.758,0,0.4793,3729.59595,5312.451012,-0.0013,-0.0399,-0.7867220646,0.2535098101,-1.170114857,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,21,2025-06-11 03:20:00,2025-06-11 03:30:00,0.1666666667,3581.6,0,0.3855,596.9333333,0,False,False,False,3581.6,596.9333333,0,0.7933533403,0.608761429,0.3456123127,-0.9383773917,3584.546,3703.9,3661.05,0,0.4447,3659.9119,5310.991207,0,-0.0359,-0.7887529334,0.2518425946,-1.265975401,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,22,2025-06-11 03:30:00,2025-06-11 03:40:00,0.1666666667,3704.2644,0.0187,0.4114,617.3774,0.003116666667,False,False,False,3704.2457,617.3742833,0,0.8191520443,0.5735764364,0.3456123127,-0.9383773917,3581.6,3751.8963,3742.4442,0.0213,0.4331,3639.528567,5310.439471,0.0187,0.0259,-0.7041924118,0.3212508816,-1.196816958,2.612051054e-06,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,23,2025-06-11 03:40:00,2025-06-11 03:50:00,0.1666666667,3736.8011,0,0.4308,622.8001833,0,False,False,False,3736.8011,622.8001833,0,0.8433914458,0.5372996083,0.3456123127,-0.9383773917,3704.2644,3746.9212,3854.8003,0,0.455,3631.589917,5310.174333,-0.0187,0.0194,-0.6817627556,0.3396748014,-1.145014881,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,24,2025-06-11 03:50:00,2025-06-11 04:00:00,0.1666666667,3652.65,0,0.427,608.775,0,False,False,False,3652.65,608.775,0,0.8660254038,0.5,0.3456123127,-0.9383773917,3736.8011,3590.18,3782.77,0,0.4757,3629.903233,5309.354894,0,-0.0038,-0.7397735632,0.292051577,-1.15516168,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,25,2025-06-11 04:00:00,2025-06-11 04:10:00,0.1666666667,3638.9777,0.26,0.4465,606.4962833,0.04333333333,False,False,False,3638.7177,606.45295,0,0.8870108332,0.4617486132,0.3456123127,-0.9383773917,3652.65,3582.0279,3532.3988,0.2967,0.4558,3640.3149,5308.451283,0.26,0.0195,-0.7491987658,0.2841669379,-1.103092582,3.631728738e-05,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,26,2025-06-11 04:10:00,2025-06-11 04:20:00,0.1666666667,3630.769,0,0.4516,605.1281667,0,False,False,False,3630.769,605.1281667,0,0.906307787,0.4226182617,0.3456123127,-0.9383773917,3638.9777,3584.546,3494.6719,0,0.4607,3649.806533,5309.191415,-0.26,0.0051,-0.7548575547,0.2796685686,-1.08947451,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,27,2025-06-11 04:20:00,2025-06-11 04:30:00,0.1666666667,3652.88,0,0.4336,608.8133333,0,False,False,False,3652.88,608.8133333,0,0.9238795325,0.3826834324,0.3456123127,-0.9383773917,3630.769,3581.6,3694.63,0,0.4858,3657.510367,5310.136533,0,-0.018,-0.7396150093,0.2921817398,-1.137538293,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,28,2025-06-11 04:30:00,2025-06-11 04:40:00,0.1666666667,3805.1495,3.622,0.4316,634.1915833,0.6036666667,False,False,False,3801.5275,633.5879167,0,0.9396926208,0.3420201433,0.3456123127,-0.9383773917,3652.88,3704.2644,3808.6715,4.1328,0.4647,3669.390367,5309.846603,3.622,-0.002,-0.6346457734,0.3763050995,-1.142878713,0.0005059277496,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,29,2025-06-11 04:40:00,2025-06-11 04:50:00,0.1666666667,3873.6102,0,0.4684,645.6017,0,False,False,False,3873.6102,645.6017,0,0.9537169507,0.3007057995,0.3456123127,-0.9383773917,3805.1495,3736.8011,3947.094,0,0.4666,3686.20455,5309.822144,-3.622,0.0368,-0.5874513755,0.4170985128,-1.04461498,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,30,2025-06-11 04:50:00,2025-06-11 05:00:00,0.1666666667,3795.5,0,0.4944,632.5833333,0,False,False,False,3795.5,632.5833333,0,0.9659258263,0.2588190451,0.3456123127,-0.9383773917,3873.6102,3652.65,3993.13,0,0.4823,3709.006067,5309.31184,0,0.026,-0.6412977992,0.3728939856,-0.9751895161,0,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,31,2025-06-11 05:00:00,2025-06-11 05:10:00,0.1666666667,3724.9402,107.5811,0.4407,620.8233667,17.93018333,False,False,False,3617.3591,602.8931833,0,0.9762960071,0.2164396139,0.3456123127,-0.9383773917,3795.5,3638.9777,3703.6315,114.0517,0.4338,3732.8144,5307.93941,107.5811,-0.0537,-0.6899392428,0.2720795689,-1.118579801,0.01502712971,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,32,2025-06-11 05:10:00,2025-06-11 05:20:00,0.1666666667,3747.364,290.4171,0.4258,624.5606667,48.40285,False,False,False,3456.9469,576.1578167,0,0.984807753,0.1736481777,0.3456123127,-0.9383773917,3724.9402,3630.769,3656.0599,266.026,0.4167,3747.141483,5308.087387,182.836,-0.0149,-0.674481064,0.1812982695,-1.158365932,0.04056600492,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,33,2025-06-11 05:20:00,2025-06-11 05:30:00,0.1666666667,3684.17,485.625,0.4088,614.0283333,80.9375,False,False,False,3198.545,533.0908333,0,0.9914448614,0.1305261922,0.3456123127,-0.9383773917,3747.364,3652.88,3811.26,434.4,0.421,3766.573983,5308.721443,195.2079,-0.017,-0.7180447842,0.03506213371,-1.203759504,0.06783301032,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,34,2025-06-11 05:30:00,2025-06-11 05:40:00,0.1666666667,3410.9442,640.6766,0.2889,568.4907,106.7794333,False,False,False,2770.2676,461.7112667,0,0.9961946981,0.08715574275,0.3456123127,-0.9383773917,3684.17,3805.1495,3655.3288,657.6906,0.377,3771.788983,5307.838874,155.0516,-0.1199,-0.9063970376,-0.207310821,-1.5239177,0.08949090846,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,35,2025-06-11 05:40:00,2025-06-11 05:50:00,0.1666666667,3926.1692,798.9197,0.5224,654.3615333,133.1532833,False,False,False,3127.2495,521.20825,0,0.9990482216,0.04361938737,0.3456123127,-0.9383773917,3410.9442,3873.6102,4020.7849,892.3819,0.5568,3706.0881,5306.141758,158.2431,0.2335,-0.5512190501,-0.005285783293,-0.9004236321,0.1115946013,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,36,2025-06-11 05:50:00,2025-06-11 06:00:00,0.1666666667,4893.44,983.3625,0.958,815.5733333,163.89375,False,False,False,3910.0775,651.6795833,0,1,6.123233996e-17,0.3456123127,-0.9383773917,3926.1692,3795.5,4797.36,1116.15,0.8659,3714.847933,5305.484705,184.4428,0.4356,0.1155834072,0.4377362752,0.2627199063,0.1373579173,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,37,2025-06-11 06:00:00,2025-06-11 06:10:00,0.1666666667,4920.3658,1167.335,0.9532,820.0609667,194.5558333,False,False,False,3753.0308,625.5051333,0,0.9990482216,-0.04361938737,0.3456123127,-0.9383773917,4893.44,3724.9402,4946.2808,1342.9329,0.9034,3897.837933,5306.151927,183.9725,-0.0048,0.1341451064,0.3488595969,0.2499028977,0.163055541,0,0,1,0,0,0,0,0,0,1,0
2025-06-11,38,2025-06-11 06:10:00,2025-06-11 06:20:00,0.1666666667,4818.7764,1306.6037,0.8785,803.1294,217.7672833,False,False,False,3512.1727,585.3621167,0,0.9961946981,-0.08715574275,0.3456123127,-0.9383773917,4920.3658,3747.364,4849.0878,1562.4219,0.8477,4097.075533,5305.971962,139.2687,-0.0747,0.06411294834,0.212551939,0.05043819995,0.1825088541,0,0,1,0,0,0,0,0,0,1,0
